,Unnamed: 0,text,useful,business_id,cool,review_id,date,stars_x,funny,user_id,sentiment_score,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories
7,1957626,"b'Joe, how did you know?\n\nI\'m flying back to New York this afternoon and the weather there is forecast to be ridiculously warm and gorgeous through Tuesday!\n\nThanks to you, Joe, I am utterly prepared for this change in temperature. The only question is which to wear first: the chocolate brown, sleeveless linen dress with beading at the neckline ($29) or the slim, black, cropped jacquard pants ($24) and the light, romantically detailed white shirt ($19)?\n\nChoices, choices...\n\nI continue to be impressed with the fit (no one ever cuts to actually fit a 5\'2"" woman) and style of Joe\'s offerings as well as the rapid rate of selection turnover in the store - my last visit was a month ago and already almost everything in the store is different.\n\nI walk into Joe and immediately want everything. Thankfully, at these prices, that\'s not completely out of the question!'",5,sXhnYJ_J6j0XfpMdpxiSFA,4,b'FLNvfIcIe4uCNxFu81kIgA',b'2009-04-24',5,2,gjhzKWsqCIrpEd9pevbKZw,8,"""Joe Fresh""",,"""10 Lower Jarvis St""",Toronto,ON,M5E 1Z2,43.64397072,-79.36950785,3.5,12,1,Children's Clothing;Shopping;Fashion;Women's Clothing;Men's Clothing
8,2020301,b'Get off the Strip and take the 13-mile Loop Drive! Red Rock Canyon is a great example of the natural beauty just outside Las Vegas.\n\nThere are trails for hiking and spots for rock climbing here too.',3,odyYR1Bg2bqmp1kVlm8OYw,1,b'DBV6mQLjNOZ3ecyOZMi_Ig',b'2006-02-09',5,1,gjhzKWsqCIrpEd9pevbKZw,7,"""Red Rock Canyon""",,"""1000 Scenic Lp Dr""",Las Vegas,NV,89161,36.13517607,-115.4271171,4.5,733,1,Parks;Active Life;Hiking
9,2020302,"b""Las Vegas is certainly not short on selection when it comes to shopping but get yourself out of the malls and casinos (and the malls IN casinos) and come downtown to Coterie if you want a well-edited collection of clothes for men and women that you won't find anywhere else in the 702.\n\nI went with three (two men, one woman) friends and everyone found something. I scouted out two tops and one skirt all deeply discounted on the sale rack in back. I also saw a sage and leather etched mini dress from 12th St by Cynthia Vincent on sale and wished it fit me!\n\nCoterie closed whilst I was still in the dressing room and I didn't detect a whiff of annoyance from anyone working here. They kept the music going and made jokes while ringing up purchases. Some members of my party may have also been loud and rowdy and the staff handled these shenanigans with aplomb.\n\nI'm definitely coming back to Coterie.""",4,i1t0M9jFZ6e7EBJjeDmKIQ,4,b'1PwLkxFxSvn8vMclib_eTw',b'2014-06-18',5,2,gjhzKWsqCIrpEd9pevbKZw,6,"""Co-te-rie""",Downtown,"""515 Fremont St""",Las Vegas,NV,89101,36.16892242,-115.1401443,5,10,0,Fashion;Men's Clothing;Women's Clothing;Shopping
0,2174120,"b'Who says you can\'t experience a slice of sophistication in what appears to be a culture-depressed section of the Southwestern United States?\n\nSure, there are more bros, Creatine junkies and leather-y brown looking characters than you can imagine around these parts... but it\'s places like Petite Maison who break the mold from an outsider\'s vision of what Phoenix/Scottsdale, Arizona is capable of. \n\nFirst of all, Chef James Porter is a rock star in the culinary scene in Scottsdale. He really walks the walk and talks the talk, and not because he\'s some up-and-coming kitchen punk with a sleeve of tattoos trying to become the next Food Network sensation, but because he\'s really good at what he does. If you consider yourself a foodie, he\'ll go toe-to-toe with you any time, and likely, he\'ll make you feel like a novice. With that being said, he\'s a pleasant guy to be around, and if you ever have a chance to share a beer with him at the bar, I highly recommend you take the time for a brief t\xc3\xaate-\xc3\xa0-t\xc3\xaate. He\'s quite the engaging fellow!\n\nIntriguing discourse aside, Petite Maison will leave any fan of French fare in Arizona with sense of fulfillment apr\xc3\xa9s fete. With an urbane, yet simple menu on their hands, their daily grit will touch on just about every aspect of what makes French dining so enjoyable. Small bites like escargots and piquant fromage dot the carte du jour, while staples like coq au vin and steak frites round out the dinner menu. Not an overly robust selection to choose from, but just the right amount to raise the eyebrows of any eater. They\'ll also cater to anyone with dietary restrictions (exempli gratia: vegan diners) by whipping up any assortment of seasonal, off-menu vegetable selections. \n\nIn addition to the cuisine, they have a nice bar program in place with a handful of prohibition era cocktails, and a fun late night menu complete with a $5 ""red cup"" sangria chock full of fresh fruit, bathed in a crisp, sugary chardonnay. It\'s a steal for the taste and refreshment, and a perfect nightcap before ending the night in Scottsdale. \n\nAll in all, this proved to be quite the unexpected gem in a swath of muted colors and cacti as far as the eye can see. If anyone plans on catching Giants spring training, their facility is literally 4 blocks away from Petite Maison! Instead of hot dogs or cheese steaks after a day of baseball, refine your palate with a high-brow feast on the heels of ingesting some of America\'s favorite pastime.'",7,B56AYe5GNuavMDtwFsXqzA,8,b'7zFyT4MdqOyADsD5xA8qJg',b'2011-03-08',5,4,iLjMdZi0Tm7DQxX1C1_2dg,42,"""Petite Maison""",,"""7216 E Shoeman Ln""",Scottsdale,AZ,85251,33.5010896,-111.9255,4,286,0,Restaurants;French
1,2174130,"b'Does The Shameful Tiki make the best Tropical drinks in North America? I don\'t think so, that honor belongs to Smuggler\'s Cove in San Francisco. But is The Shameful Tiki the most fun tiki bar in North America? It just might be, and yes, I\'m including Tonga Room in this subjective analysis. \n\nIf you\'re into Polynesian cocktails, you\'ll find plenty of tasty ones here. All the classics like Three Dots and a Dash, Mai Tais, etc... For the party crew, they do quality bowls as well for large groups of friends looking for a good time. I might suggest the only bowl you need to order is the Scorpion Bowl, though, as there\'s an entire theatrical event that happens every time one is ordered.\n\nEvery time a new Scorpion Bowl is ordered, the staff hits a switch that emits a cloud of smoke with an accompanying echoing voice that sings, ""Volcano Bowl."" Done in a baritone style, it\'s the most fun you\'ll ever have ordering a drink. It\'s also a brilliant move by the brass at this bar, as it definitely encourages mass ordering the most expensive drink on the menu.  \n\nIf you\'re a tiki drinker, you\'re going to love this.'",5,eoG9zP7xxsDHVM0kJYrvkw,6,b'yitQxRrHtkBpwACWZAGwjQ',b'2016-10-11',5,2,iLjMdZi0Tm7DQxX1C1_2dg,26,"""The Shameful Tiki Room""",Parkdale,"""1378 Queen W""",Toronto,ON,M6K 1L7,43.64146,-79.4333548,4,103,1,Cocktail Bars;Nightlife;Bars;Tiki Bars
2,2174118,"b""If I lived in this hip area of Montreal, there's no doubt I'd be a Gus regular. Even as a temporary visitor, I felt the good natured charm that encapsulates your whole being at this French brasserie. \n\nWe sat at the bar (aka, the best seats in the house) and were able to converse with Dave throughout our stay. Not only is he the Canadian doppelg\xc3\xa4nger to LCD Soundsystem's James Murphy, he's also a gentle giant with a nice dose of culinary creativity. That inventiveness extends to their cocktail program as well. Since I was there mostly as a barfly, the scale was tipped in the favor of Gus' libations.\n\nFrom a guy who grew up minutes from the Mexican border, let me tell you Dave makes a mean margarita. He knives through limes right in front of your face and adds a few magic touches to elevate this already refreshing elixir into something special. The same goes for the rhubarb slush (procured from the next door ice cream parlor) which he adds rum to for a nice muggy weather respite. Calamari toast acted as a refreshing palate cleanser between meals to fully embrace the flavor profiles of both drinks. All the while yukking it up with the bar and kitchen staff who are so close, you could reach out and hug them. It elicits a kind of community feel that can only be accomplished when done just right. As you might suspect, Gus cracked the code.\n\nWhether you're in Montreal, Poughkeepsie, or Tokyo, this is what a neighborhood restaurant should strive to be.""",13,H464UiJ5c7q5dAJ14h731A,12,b'5_1TSGoLSPWDkFt5Qt4Isg',b'2015-05-12',5,7,iLjMdZi0Tm7DQxX1C1_2dg,21,"""Gus""",Rosemont-La Petite-Patrie,"""38 Rue Beaubien E""",Montréal,QC,H2S 1P8,45.5306384,-73.6080747,4.5,65,1,Canadian (New);Restaurants;Steakhouses;Seafood;French
3,2174129,"b""If you like cocktail bars, especially cocktail bars where the bartenders are friendly and don't side eye you because you aren't wearing suspenders, a handlebar mustache, and a derby hat, then you're going to love Northern Belle. \n\nIn this age of cocktail culture, you pretty much see something like this in every major North American city. Dark, a stocked bar full of boutique spirits, drinks with a lot of bitters in them, etc... It's a good thing that bar culture has reached this level of enlightenment, and these guys are right in step with the trend. \n\nI haven't been to their original location, but if its anything like this second outpost, I won't be surprised if they have a third or fourth on the horizon.""",17,J4_q5iMukg-UnnLnT6ZwAA,14,b'Xk5UdDCDjJQgBVtd1tbDcg',b'2016-10-26',5,9,iLjMdZi0Tm7DQxX1C1_2dg,19,"""Northern Belle""",Little Italy,"""913 Dundas Street W""",Toronto,ON,M6J 1W1,43.6509192,-79.4127759,4.5,34,1,Nightlife;Bars;Restaurants;Cafes;Food;Coffee & Tea;Cocktail Bars
4,2174119,"b'If you\'re a New Yorker who happens to be reading this review and you\'re thinking to yourself, ""why the hell would I go to Momofuku in Toronto when there are 800 of them in New York City?"", you\'re not alone. I thought the same exact thing and scoffed at the idea of getting anything but poutine while on a recent visit to Ontario, but boy was I thrown for a loop when I discovered the Momofuku in the Great White North trumps anything you\'ll find in Manhattan or Brooklyn. Call it the terroir of a North American city not located in the United States, but hot damn did this experience blow away anything I\'ve experienced here on David Chang\'s home turf.\n\nEverything that came our way - from the pork buns to the noodles to the Japanese yams - made me wish I could lift this restaurant and each of their cooks/servers up and bring them home with me to the city. The pork buns were flavorful, plump, and had more pork than any Momofukus here, the jaja noodles were equally as impressive, and the okonomiyaki (Japense yams) were absolutely perfect. The only miss was the fried chicken and caviar which was entirely too sweet and quite expensive ($80 for 1/2 chicken), but I can\'t say we weren\'t warned as our server made more than a subtle hint that we should order the roasted pig head instead. We\'ll take that on the chin as he was 100% correct - it was quite forgettable. \n\nSpeaking of servers, our guy Gobin was an absolute rockstar and should set the standard for servers everywhere. Amazingly attentive, kind, prompt, and knowledgable... it was an absolute pleasure spending our evening with him.\n\nFor those locals reading this - you\'re getting a far superior version of Momofuku than we\'ve got here. Perhaps that\'s par for the course as our meats are all factory farmed and full of hormones and diseases, but I\'m already looking forward to a return trip to your fair city for another romp with this ubiquitous staple in the NYC culinary scene.'",18,zgQHtqX0gqMw1nlBZl2VnQ,10,b'tvE18a24mPamYCIx8T54ow',b'2014-12-08',5,7,iLjMdZi0Tm7DQxX1C1_2dg,10,"""Momofuku Noodle Bar""",Financial District,"""190 University Avenue, Ground Floor""",Toronto,ON,M5H 0A3,43.649678,-79.386275,3,759,1,American (New);Ramen;Asian Fusion;Restaurants;Chinese;Soup;Japanese;Korean
5,2174123,"b'From what I\'ve heard, The Vig is quite the hot spot for bronzed local youngsters to collaborate over food, fun, and the occasional dabble in over-imbibing on Sunday Funday. While I can\'t say I\'ve had the opportunity to day drink in this lovely venue, I can attest that they don\'t do a bad job with the food + fun part.\n\nPopped in last night for a little post-work snack, and it\'s pretty clear that the place is a veritable who\'s who with enough good looking people milling about to to fill an auditorium of extras for the set of Bring It On 3 (was there even a pt. 2?). \n\nIn addition to smiling 20-somethings with Adonis DNA, the food was also pretty interesting and had options for just about every type of eater (carnivorous, health conscious, vegan, et al.). Because I\'ve been on a bit of a plant kick as of late, I went with the Vigan (very clever working in the name of the establishment with the sandwich itself), and while I did have to ask to remove the Mozzarella cheese to make it a truly vegan entree, the sauteed portabella mushrooms, squash, red peppers and caramelized onions sandwiched between soft, rectangular focaccia with a side of onion rings was enough to leave me satisfied while wading in unknown dining waters. They also featured a pretty impressive 5-spice edamame appetizer, but their guacamole left a little to be desired. I take my whipped avocado seriously being that I hail from the avocado capital of the world, and while it\'s much like pizza in that even bad guacamole is still pretty good, it certainly fell somewhere towards the bottom end of the bland spectrum.\n\nOn a nice night in Phoenix, something I experience very, very rarely in San Francisco, I can\'t imagine there are many better places that offer up a sprawling patio like theirs to soak up a warm evening in the city. In the immortal words of Charlie Sheen, ""Winner!""'",9,flE7Sn2JGs0n3SAtaep6Zw,7,b'SWM1zWXAt07vgwvG6jmQjw',b'2011-03-03',4,6,iLjMdZi0Tm7DQxX1C1_2dg,48,"""The Vig""",,"""4041 N 40th St""",Phoenix,AZ,85018,33.494489,-111.995106,4,651,1,Bars;Nightlife;Pubs;American (Traditional);Restaurants;Lounges
6,2174121,"b""An awesome dive bar with cheap drinks, burritos, and miniature bowling? Sign me up.\n\nThis bar is great. The vibe is perfect, the people are friendly, and the drinks won't set you back anymore than $5 or so. It's apparently a lesbian bar, but I hate labels. It's just a great bar, period. Any and everyone is welcome. \n\nApparently they do a pretty mean karaoke night where the duckpin bowling lanes become a massive stage. I'll have to time my next trip a little better so I can be sure to show Quebec what I've got.""",9,xM5jI2jE7-R-qhP9CxriwA,12,b'K_luZgf82UBlcmodxucngQ',b'2015-05-11',4,8,iLjMdZi0Tm7DQxX1C1_2dg,20,"""Notre Dame Des Quilles""",Rosemont-La Petite-Patrie,"""32 Rue Beaubien Est""",Montréal,QC,H2S,45.53056367,-73.60803905,4,35,1,Dive Bars;Nightlife;Bars;Pubs
7,2174127,"b""Craving a Canadian rendition of a Big Mac? Have a thing for no-frills brunches sans hour long waits to be seated? Well, chances are you'll dig Frankie's.\n\nI'm sure if I lived in Toronto (and resided in Queen West), I'd be somewhat of a regular. I love a good greasy spoon diner, and Frankie's seems to elevate that slap dash genre a few notches up the bedpost. With familiar favorites that anyone in North America would recognize along with items to fulfill any regional cravings (peameal bacon BLT for instance), they've got you covered. Plus they make a pretty mean Caesar complete with a delightful pickled green bean to boot. \n\nBest of all, if you happen to be taking out Suze Orman for a meal, she'll be proud that you picked an inexpensive place like Frankie's to indulge.""",7,7gnYWanhD6O7qOF-NfPNhA,5,b'l7pNbG3AWDmVel3zoTAhiA',b'2014-12-09',4,2,iLjMdZi0Tm7DQxX1C1_2dg,20,"""Frankie's""",West Queen West,"""994 Queen Street W""",Toronto,ON,M6J 1H1,43.6443885,-79.4184468,4,124,1,Diners;Breakfast & Brunch;Restaurants
8,2174124,"b""I love me a good greasy spoon diner, and Skyline was just that (sans the literal greasy spoons).\n\nWord has it the owners of this diner purchased a neighborhood staple, gave a quick spit shine, enhanced the menu with some more elevated diner offerings, and added a full bar program for the modern eater. If I had large sums of money lying around to buy a diner and put my own spin on it, I'd probably do the exact same thing. It really seems like the (North) American dream. \n\nLots of room to spread out with a large group, and a whole lot of tasty menu offerings to satisfy all palates. I opted for the turkey salad club sandwich, and though the turkey salad was a little drier than I imagined it'd be, it was still a lovely first meal of the early afternoon. Their Caesar, however, was perfect, and the service was as friendly as can be. \n\nIf I lived in Toronto, it'd certainly be an easy option for a no frills meal, whether that meal is breakfast, lunch, or dinner.""",9,X_siTA_5pEvKUpNhYcxXOw,8,b'BocARwV9ig0P6w08jTtrIQ',b'2016-10-11',4,6,iLjMdZi0Tm7DQxX1C1_2dg,17,"""Skyline Restaurant""",Parkdale,"""1426 Queen Street W""",Toronto,ON,M6K 1L9,43.6410203,-79.4351593,4,30,1,Steakhouses;Nightlife;Diners;Restaurants;Bars
9,2174128,"b""Spending $79 on two vodka + sodas and a glass of rose at Encore Beach Club = worst idea ever.\n\nSpending a reasonable amount of money on great cocktails with good people at Atomic = best idea ever.\n\nAtomic is a fantastic cocktail bar that has a dive fell in arguably my favorite area of Las Vegas. The 'hood is on the come up, and it's bars like this that'll get it there.\n\nWith both indoor and outdoor seating to enjoy the balmy weather of the desert, this might be the largest craft cocktail bar I've ever stepped foot in. You could easily have 200 - 300 people in this place at any given moment. But in the three times I've been, even with four deep trying to get the attention of the bartender, it never takes too long to get a drink you in your hand. Their in-house creations have something for every palate, but if they don't have what you're looking for, you can order any of the classics and they'll surely be able to satisfy.""",13,Z2iYtj0ybh_ovOyRD8bjMg,11,b'h6C1sezEnBod9MABgOBwLg',b'2015-09-29',4,4,iLjMdZi0Tm7DQxX1C1_2dg,17,"""Atomic Liquors""",Downtown,"""917 Fremont St""",Las Vegas,NV,89101,36.1667632,-115.1355286,4.5,293,1,Pubs;Beer Bar;Dive Bars;Wine Bars;Bars;Cocktail Bars;Nightlife
0,1650494,"b""Just went there on Friday night and all I have to say is that the Flats are not dead, as a lot of people told us they were when we were out in the seemingly more hip Warehouse district. My friend and I thought it was a grand time, lots of fun and single folks carousing around, and it's right on the water so it's pretty fun just to enjoy a hot night in Cleveland! I'd recommend Shooter's if you're looking for some good times and to meet some cool folks that are ready to party!""",3,gUR2pWQKLPgMEm_R_aI_aw,1,b'8Z9KwCYHYB16HI7FbFRngg',b'2005-08-08',5,1,G5LXEaxhQMF_BVjNHkVr7g,18,"""Shooters On The Water""",West Bank,"""1148 Main Ave""",Cleveland,OH,44113,41.49830914,-81.70748456,2.5,130,1,American (New);Event Planning & Services;Burgers;Cocktail Bars;Nightlife;Sandwiches;Restaurants;American (Traditional);Bars;Venues & Event Spaces;Wine Bars;Seafood;Dive Bars
1,1650486,"b'Ever feel the need to shoot automatic and semi-automatic weapons after a long night of debauchery while in Las Vegas? I had the chance to visit this fine establishment during my bachelor party, and wow, nothing says a pow like putting a 100 bullets in targets featuring Saddam, dark-skinned gangstas, and shady looking Mexicans. \n\nWhen I inquired about shooting white people, the guy behind the counter apologized for being out of stock of the target of a white woman behing held at gunpoint by a guy in a mask. He called it, ""The Ex-Wife Special.""\n\nGood times, as Major Bludd used to say, ""When you\'re feeling low and woozy, slap a fresh clip in your uzi.""'",6,CK0s-DTLUb7oYKFsunp2bA,8,b'qveVBqZI5KHMyWjpzxvjOA',b'2006-10-16',5,27,G5LXEaxhQMF_BVjNHkVr7g,10,"""The Gun Store""",Eastside,"""2900 E Tropicana Ave""",Las Vegas,NV,89121,36.1005517,-115.1112444,4,361,1,Gun/Rifle Ranges;Active Life
2,1650482,"b""I had such a good time at Petite Maison that I went there twice in one day! Who would have thought a genuine slice of Paris could be found in Scottsdale?\n\nEach dish I tried was a tasteful pleasure, from the escargot to the onion soup. A highlight for me was their preparation of steak tartare, where just a drop of hot sauce acts as a secret ingredient in bringing out the flavor. Complementing the food is a well-thought out wine list, and at very reasonable prices. If only I had more time, I'd be back for their hamburger.\n\nBut perhaps the true mark of an exceptional restaurant is the customer service. I left knowing Wendy, James and Chad on a first name basis, almost as if we were old friends, in fact. I can't wait to return to Arizona, if only to come to Petite Maison one more time.""",15,B56AYe5GNuavMDtwFsXqzA,13,b'bME67PTtf7fLIIvyQKzhPg',b'2010-03-05',5,8,G5LXEaxhQMF_BVjNHkVr7g,9,"""Petite Maison""",,"""7216 E Shoeman Ln""",Scottsdale,AZ,85251,33.5010896,-111.9255,4,286,0,Restaurants;French
3,1650488,"b""A very reliable source tells me this is the best steakhouse in Vegas right now, although I'm also a fan of the Delmonico in the Venetian.""",0,6xgcHeLad-VaoTIQewK84A,0,b'VgBxQqaDgOHq9YRxtMUm3A',b'2005-04-27',5,0,G5LXEaxhQMF_BVjNHkVr7g,8,"""N9NE Steakhouse""",,"""4321 W Flamingo Rd""",Las Vegas,NV,89103,36.11475,-115.1941,4,842,0,Restaurants;Steakhouses;American (Traditional);Seafood
4,1650499,"b""Fantastic hotel, I've had the luxury of only staying here in suites, and for bachelor parties and weekend-long benders, but I felt that everyone in the hotel and casino was friendly and attentive, regardless of my mental condition.""",2,Wxxvi3LZbHNIDwJ-ZimtnA,5,b'xKf_Y6PmebgJtFLULpYCzA',b'2005-04-27',5,2,G5LXEaxhQMF_BVjNHkVr7g,8,"""The Venetian Las Vegas""",The Strip,"""3355 South Las Vegas Boulevard""",Las Vegas,NV,89109,36.121189,-115.169657,4,3101,1,Casinos;Hotels;Resorts;Arts & Entertainment;Event Planning & Services;Hotels & Travel
5,1650481,"b""This is probably my favorite bar/lounge in Vegas. Make sure to get bottle service, so you have a table to hang out at. The bar is hot and happening most nights, and there's enough of a dance atmosphere to jiggy wit it when the honeys come calling. \n\nThe highlight is of course the outdoor area which, 52 stories up, gives you one of the most spectacular views of The Strip. Very sceney, and that's a good thing.""",6,SvHAczHxIJ00QlJ9ovQR8g,6,b'ioBa_dXObzd5JQZ76J4jlQ',b'2006-08-19',5,1,G5LXEaxhQMF_BVjNHkVr7g,7,"""Ghostbar""",,"""4321 W Flamingo Rd""",Las Vegas,NV,89103,36.114484,-115.194814,3.5,608,0,Lounges;Nightlife;Dance Clubs;Bars
6,1650480,"b'A Las Vegas classic, great steaks, a nice rendition of the Manhattan original.'",0,--9e1ONYQuAa-CB_Rrw7Tw,1,b'lgpSS6UsKYIvnQaw8JwHlQ',b'2005-04-27',5,0,G5LXEaxhQMF_BVjNHkVr7g,6,"""Delmonico Steakhouse""",The Strip,"""3355 Las Vegas Blvd S""",Las Vegas,NV,89109,36.123183,-115.16919,4,1451,1,Cajun/Creole;Steakhouses;Restaurants
7,1650496,"b'A fun place to start out your night, perhaps before going to Body English, also in the Hard Rock. \n\nDecent but not necessarily authentic Mexican food. The real treat is the good bar scene - and strong margaritas. If you like tequila, they have an impressive list to meander through. Come to think of it, just come for the drinks and get something basic like some quesadillas at the bar!'",2,d4qwVw4PcN-_2mK2o1Ro1g,2,b'TSSgxaNBka5pl9fFeJOo-A',b'2006-08-18',4,1,G5LXEaxhQMF_BVjNHkVr7g,15,"""Pink Taco""",Eastside,"""Hard Rock Hotel & Casino, 4455 Paradise Rd""",Las Vegas,NV,89169,36.1100828,-115.1538714,3.5,927,1,Restaurants;Mexican
8,1650484,"b""I just had lunch here with my parents, wow, quite an experience. I actually didn't know that Todd English was of the celebrity chef caliber and perhaps that's why I was all the more impressed.\n\nIt's not an inexpensive meal but I'd recommend a few things (again only ate lunch here): the turkey reuben is delish, especially the fried pickles it comes with; the butternut squash is another winner, and any of the flatbreads are meals in themselves.\n\nIf you can bear the heat - and they do have water misters - try and sit outside for a gorgeous view from the Bellagio.""",1,QJR4qBUHegWEozSQrGmBPw,1,b'6Zn9kc0cB4o0OBmix_EtFw',b'2006-08-17',4,0,G5LXEaxhQMF_BVjNHkVr7g,13,"""Olives""",The Strip,"""3600 S Las Vegas Blvd""",Las Vegas,NV,89109,36.113933,-115.174139,4,1747,1,Bars;Mediterranean;American (New);Nightlife;Restaurants
9,1650492,"b""I'm staying here right now, and the view from my room is one of the fountains out front. It's like 99 degress of dry heat outside, but who cares when I'm about to head over to the blackjack table.\n\nI've stayed at Mandalay Bay, Venetian, New York New York, Paris, Hard Rock, but have to say that the Bellagio is a cut above them. Sure, it has tons of tourists in horrible and gaudy outfits, but the restaurants and shops are more luxe (and it's next door to Caesars, which has more of the high-end brands in their Forum Shops). The Bellagio remains one of the nicer Vegas casino hotels, it's definitely one of the more family friendly places as well (if I'm here to party, I like Mandalay Bay, Hard Rock).\n\nThe pool, unlike others, is austere and relatively peaceful. Since I'm not here for a raucous bachelor party, I like that. Very relaxing, a small pool, but still plenty of people watching (a Vegas staple for me).\n\nExpensive, but these days you can find some amazing deals, relatively speaking, online.\n\nThe rooms: I'd give them 3 stars, the maid service was sporadic, and we had to check out at noon, even when we asked for even 30 minutes of an extension. Also, the bathroom products were only ok, and I'd expect more from the Bellagio. Finally, I don't care what you say, but I want a coffee machine in each and every room I stay in.""",1,na4Th5DrNauOv-c43QQFvA,2,b'eI2dWmUKqzQVDT3wgXjf1Q',b'2006-08-18',4,1,G5LXEaxhQMF_BVjNHkVr7g,13,"""Bellagio Hotel""",The Strip,"""3600 S Las Vegas Blvd""",Las Vegas,NV,89109,36.1140656,-115.1730043,3.5,2780,1,Hotels;Arts & Entertainment;Hotels & Travel;Event Planning & Services;Casinos;Resorts
0,1992151,"b""Until the Red Rock (http://www.yelp.com/biz/red-rock-casino-resort-and-spa-las-vegas-2) came along, the Green Valley Ranch was option numero uno among the growing property list of the Station Casino empire. It was and still is a very complete resort, a property with a little bit of everything. GVR recently celebrated its 10th anniversary, which in Vegas years means the novelty has worn off slightly. Despite that, it remains a great destination for all and is a great value for any stay.\n\nSimilarly to Red Rock, GVR is off the strip. So off as a matter of fact, it's in Henderson (i.e. not Las Vegas). Relax I-only-stay-on-the-strip fans, it's a 10-15 minute shuttle ride at best from McCarran airport and is probably faster to get to than the Sahara, which is technically still on the strip. But like any good off strip property and especially those in Henderson, it means this joint is likely a locals casino (#1).\n\nAs a hotel, GVR is definitely delivers. There are a multitude of room types, all of which are modern, contemporary, and feature some of the most comfy beds I've slept in. Everything from the regular sized rooms to the mega suites that could sleep 30, are available and for far more reasonable prices than most of the ones along Las Vegas Blvd. And at nearly 500 of them, there is plenty to choose from. I say, try to score a room near their pools - the view of the strip is nice, as is the amenities poolside.\n\nCasino enthusiasts should be able to appreciate the large casino space, which offers over 70 table games and over 2,000 gaming machines. Blackjack fans should be able to get their fill of over 30 tables dedicated to the game and poker fans will have a  decent variety of games to chose from as well. Their player rewards program is competitive, comp points from play is definitely transferrable to other Station properties. Dealers are usually quite friendly and the cigarette smoke is controlled rather well for a large space. The cocktail staff could definitely use an upgrade, but I digress.\n\nIn terms of eats, there is a decent selection but the outstanding venues are a bit limited. Hank's Steaks & Martinis (http://www.yelp.com/biz/hanks-fine-steaks-and-martinis-henderson) is the obvious winner of the bunch and then there is the pitiful TIdes Oyster Bar (http://www.yelp.com/biz/tides-oyster-bar-henderson). I echo the pains of eating at Grand Cafe (http://www.yelp.com/biz/grand-cafe-henderson) though the Feast (Around The World) Buffet (http://www.yelp.com/biz/feast-buffet-henderson-3) has been fantastic and mediocre at varying times. It's no In-N-Out, but Fatburger (http://www.yelp.com/biz/fatburger-henderson-2) is gut bustingly good. Sushi + Sake (http://www.yelp.com/biz/sushi-sake-las-vegas) is a fun time, especially for their AYCE deal. Italian joint Terra Verde (http://www.yelp.com/biz/terra-verde-henderson) is decent during lunch, though I much preferred it when Hell's Kitchen winner Rock was still running the show.\n\nGVR has a lot of random amenities, which really distinguish it from it's nearby (or far away depending on how you look at it) properties. Like the Red Rock, there is a movie theater. The Pond (http://www.yelp.com/biz/the-pond-henderson), is a real cool and relaxing alternative to their sick pools. A great place to catch an outdoor concert is at The Backyard (http://www.yelp.com/biz/the-backyard-henderson) and Ovation (http://www.yelp.com/biz/ovation-henderson) is a real concert venue. Every casino has a center floor bar and in GVR's case, it's the Drop Bar (http://www.yelp.com/biz/drop-bar-henderson). I'd also recommend visiting the Lobby Bar (http://www.yelp.com/biz/lobby-bar-henderson) as it's probably the closest thing to a club GVR has. The property may not boast a lot of shopping, but it sits right next to The District (http://www.yelp.com/biz/the-district-at-green-valley-ranch-henderson), a village of boutique and luxury stores, just perfect for those looking for an escape from the casino. It's rarely ever crowded, but then again, neither is the casino.\n\nThough GVR could probably use an upgrade on a few things, the property itself is good enough to warrant a 4.5 star rating. It's versatile, stylish, and spacious enough for all visitors. Folks who are teetering the idea of staying off the strip with almost everything at their disposal, should consider GVR as their next destination.\n___________\n(#1) This is a very, very good thing.""",5,6kkxRV8H9SQLybj0xnEbMw,2,b'1ekmjgWn1knK55pbyH_1Kg',b'2012-01-08',5,2,ysCBsXWPB-LAiewVS3jZfQ,68,"""Green Valley Ranch Resort & Spa""",Anthem,"""2300 Paseo Verde Pkwy""",Henderson,NV,89052,36.020552,-115.089984,3.5,756,1,Resorts;Hotels;Day Spas;Beauty & Spas;Hotels & Travel;Casinos;Arts & Entertainment;Event Planning & Services
