,user_id,user_reviews_count,yelping_since,user_useful_reviews,fans,elite_count,compliment_count,months_since,final_score,text,user_review_useful_count,business_id,cool,review_id,review_date,user_review_stars,funny,sentiment_score,address,attributes,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,business_review_count,business_review_stars,state,user_name
310,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"The V Bar is one of those places that combines the beauty of an interior with the bustle of Vegas service. Watch out for the attitude of the doormen, however, the bartenders with fun attitudes make up for any pretentiousness. The drink prices are high, after all its Vegas and the Venetian. Their menu for food is actually quite eclectic with beautiful presentation and solid portions. Recommended if you can be VIP for a night and looking for a relaxing alternative to its sister nightlife venue, Tao.",0,Kn23LDd740SBVJ7mum0fwg,0,Gth9-ltEbYuL1X748Ug1ew,2007-02-22,4,0,14,"Venetian Resort Hotel Casino, 3355 Las Vegas Blvd S","{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': True, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'CoatCheck': False, 'Smoking': 'yes', 'WheelchairAccessible': True}","['Restaurants', 'American (New)', 'Lounges', 'Bars', 'Nightlife']",Las Vegas,"{'Monday': '17:00-2:00', 'Tuesday': '17:00-2:00', 'Friday': '17:00-3:00', 'Wednesday': '17:00-2:00', 'Thursday': '17:00-2:00', 'Sunday': '17:00-2:00', 'Saturday': '17:00-3:00'}",0,36.12285196,-115.1690649,V Bar,The Strip,89109.0,159,3.5,NV,Jando
311,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"I didn't think it was possible to find a Fatburger that wasn't amazing like the rest, but I somehow found one (hopefully the only one) here at the Red Rock Casino.  What a shame too, because the Red Rock has so many great places to choose from that it is ironic to have a bad place in Fatburger.I love Fatburger in general and while I think the prices are a rip at times, usually the taste of the burgers make up for it.  Not here, the burgers have been dry and salty (?) during my experiences and even smaller on occasion.  The folks behind the counter have been slow to prepare our meals and weren't the least bit friendly.  I guess I'll have to save my appetite for the crosstown version which is infinitely better.",2,0p27EjcNwTI7Ey4K_MNPww,1,X3mk_qIX2-oOEEEsT_XAIQ,2008-06-06,2,0,14,11011 W Charleston Blvd,"{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'loud', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'BYOB': False, 'RestaurantsTableService': False, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'Open24Hours': False, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'WheelchairAccessible': True}","['American (Traditional)', 'Restaurants', 'Burgers', 'Fast Food']",Las Vegas,"{'Monday': '9:00-2:00', 'Tuesday': '9:00-2:00', 'Friday': '8:00-3:00', 'Wednesday': '9:00-2:00', 'Thursday': '9:00-2:00', 'Sunday': '8:00-2:00', 'Saturday': '8:00-3:00'}",1,36.156400399999995,-115.33355619999999,Fatburger,South Summerlin,89135.0,70,3.0,NV,Jando
312,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"A buffet with a view, that's the extent of Paradise Garden. That view is strictly a daytime thing, so it seems a majority of the patrons are here for lunch/brunch. It's a run of the mill Vegas buffet, with some interesting items, but is an overall lackluster experience.First timers here might find the space impressive because it is. There aren't many midstrip lower end properties that will offer a spread like this, let alone with views of a vibrant garden. That's essentially the bread and butter of the experience because the options and quality of the food are subpar enough to have folks second guessing their visit.During the brunch hour, there is a bottomless mimosa option, which is an attractive option for the weekend warriors looking to continue their Saturday hangover. Another thing I didn't expect was the ""Asian noodle"" station, where one can customize their bowl of noodle soup. I made a killer wonton noodle soup - I'm still shocked. Their crepes station is also a semi-thumbs up, but it really depends on who's making them.The rest of the buffet is a tough to swallow. Literally. Anything fried is instant fail. The pizza is almost always a sure bet for a no-thank-you, most of the seafood is bland city, and if you're shooting for any of the BBQ or Mexican fare, then bless your appetite.Prices aren't backbreaking for a strip property at $24 for dinner and brunch. Other than that it's $15-20 for everything else. If you happen to be rockin the 24 hour pass, then consider passing on the Flamingo version of buffetland.",8,_kb6GT4qawjwq47OsQ52xw,4,1vspXsHIerdCLr7GgNz5Fw,2012-12-08,2,5,14,3555 Las Vegas Blvd S,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}, 'Alcohol': 'beer_and_wine', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': False, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Restaurants', 'Buffets']",Las Vegas,"{'Monday': '7:00-14:00', 'Tuesday': '7:00-14:00', 'Friday': '17:00-22:00', 'Wednesday': '7:00-14:00', 'Thursday': '7:00-14:00', 'Sunday': '7:00-14:00', 'Saturday': '17:00-22:00'}",1,36.1156902,-115.1713943,Paradise Garden Buffet,The Strip,89109.0,435,2.5,NV,Jando
313,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"Many moons ago, this mid strip property was known as the Holiday Casino (yes as in Holiday Inn). Exactly 20 years ago through ownership changes, it was rebranded as Harrah's - becoming the first Las Vegas property as a pseudo flagship of the now former Harrah's Entertainment (Now known as Caesars Entertainment). By ""classic Vegas"" standards, there is no shortage of history at this spot.Even though the Harrahs / Ceasars lineups and properties have changed often over the years, the same can't really be said for Harrah's Las Vegas. Compared to its more contemporary sister properties, it feels a bit 90s retro here, antiquated to the point where even the resort's amenities feel middle of the road. Call it hard times, but its likely the hotel has seen better days.Like any good Harrah's property, there are plenty of slots - approximately 1,600 of them in various denominations. Fans of 21 should find plenty of love in the tables, as there are more black jack tables than any other here (Spanish 21 is also available). They could use a few more baccarat tables (only 1?) and craps for the never ending dice fiends. As any one can guess, the casino is fairly pedestrian by mega resort standards but it has most of all the mainstream games. For you players out there, expect decent comps for the dollar and it goes a long way hereDon't expect to be wow'd on the hotel side. Regular rooms of a king or two queen beds aren't going to be all that contemporary and the high end suites are a bit on the limited side, but feature decent amenities for the price. Speaking of prices, they're usually on the lower end for a strip property, but because of the location expect this hotel to be filled quickly.Nightlife? Let's not go there. But if you might crave the firewater, get your drink on at Carnaval (http://www.yelp.com/biz/carnaval-court-bar-and-grill-las-vegas) where its likely to be  Jersey Shore, west coast edition. If you seek something different, try the Piano Bar (http://www.yelp.com/biz/the-piano-bar-at-harrahs-las-vegas) where you can see some folks throw down tickling ivory style (a la Jay Chou? http://www.youtube.com/watch?v=G-FdX1D5hVg) while getting your drink on.Harrah's is more of a family property complete with an arcade for the kids, a wedding chapel for the love birds, a decent swimming pool for the ray catchers and cabana choir, an overpriced healthclub and spa, and convention space for the business folks who wished they were at Caesars Palace instead.Eateries are the worst offenders for me here. Don't get me started on the Flavors Buffet or the embarrassing Toby Keith Restaurant (""I Love This Bar and Grill""). Ming's Table (http://www.yelp.com/biz/mings-table-las-vegas) really belongs at Imperial Palace and Winning Streaks Grill is beyond cheesy. I think The Range (http://www.yelp.com/biz/the-range-steakhouse-las-vegas) might be the most decent spot to grab a quality meal, but since its a steak house its going to be priciest establishment in the house. Considering everything else Harrah's has to offer, this is definitely not a bad choice during any stay.",7,NY80DkkCfEl198JmwtO4pA,1,OfPZqFNH0P5sWycNtAysPw,2012-11-02,3,0,14,3475 S Las Vegas Blvd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'paid', 'GoodForKids': False}","['Arts & Entertainment', 'Hotels & Travel', 'Casinos', 'Hotels', 'Event Planning & Services']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.119309799999996,-115.17177020000001,Harrah's Las Vegas Hotel & Casino,The Strip,89109.0,1413,2.5,NV,Jando
314,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"Dim Sum isn't something I often do in Vegas, let alone eat. In an effort to enjoy all that the city has to offer, I found myself here at Chang's one recent weekend afternoon, with the hope of scoring something delicious. What I had found was what I expected all along: an average run of the mill ""yum cha"" experience.It's not entirely their fault, after all Las Vegas isn't overrun with a Chinatown that isn't filled with seedy adult joints and gringofied Chinese spots without the support or demand of a larger community. Hence, the exterior gives away the experience ahead of time: a semi-cheesy palatial looking front coupled with a retro sign that screams Chinese Americana from decades before.Inside the Dim Sum scene is within the typical banquet hall, with a few carts that make their rounds, usually a couple with steamed dishes and the others with more fried pastries and desserts. Once we saw the same 4 carts that approached the table and very few staffers with special dishes to give out, the experience and variety is going to be limited.Everything from the steamed to the fried was bland. My beloved shrimp dumplings (har gow) needed some serious hot sauce before I could rip them from their mini bamboo baskets, even when the rice shell is dry and falling apart. The same could be applied to the fried pork dumplings (ham sui gok), which all of its glutinous glory was puffy and thick, but unfortunately was lacking on the pork part, skimpified on the guts side. All of the rice noodle wraps / crepes (cheurng fun) all needed some sweet soy sauce help before consumption, though the same can be said about the lo mai gai, siu mai, and fish + meat ball (ngau yuk yuen / lang yu kau).A surprisingly decent dish? The stir fried rice noodle with sesame seed. Soaked in soy sauce, topped with a sprinkling of sesame seed and peppers, it was surprisingly flavorful and light. It was fragrant and the texture was silky smooth. It piques my curiosity for their other non-cart noodle dishes. To no one's surprise, it falls in the special price column on the Dim Sum receipt.",3,OHFH6ALQqq35NiEbD1eXuw,2,ucsHV-DnazGooj4DlO7-pQ,2013-05-02,3,2,14,4670 S Decatur Blvd,"{'Alcohol': 'beer_and_wine', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Open24Hours': False, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_corkage', 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'Corkage': True, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': False, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': True}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}","['Chinese', 'Restaurants', 'Seafood', 'Diners', 'Cantonese', 'Dim Sum']",Las Vegas,"{'Monday': '10:30-22:00', 'Tuesday': '10:30-22:00', 'Friday': '10:30-22:00', 'Wednesday': '10:30-22:00', 'Thursday': '10:30-22:00', 'Sunday': '10:30-22:00', 'Saturday': '10:30-22:00'}",1,36.105081,-115.20763999999998,Chang's Hong Kong Cuisine,,89103.0,498,3.5,NV,Jando
315,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"When in a pinch and rolling with an anti-Walmart crowd, the next best thing is Walgreen's.  I managed to come here during a hot afternoon with a few friends attempting to escape the heat while managing to score some much needed items:  water, sunglasses, lotion, and gum.The parking lot wasn't crowded, in fact for being the 4th largest city in the US, nothing seems crowded in Phoenix.  Desert climate and all, this is one of the most wide open city spaces in America and this Walgreens is just another dot on the venue map.So away we go into this souped up convenience store.  First thing worth embracing?  Air conditioning.  Lots of wonderful, carbon footprint inducing, cold air producing air conditioning.  It felt nice to just peruse the store walking around as if I wasn't buying anything.  The staff was friendly and did their best to help us find what we needed.  They even had us line up in a different line than the main one out front (#1).The prices didn't seem to bad.  Then I saw the sales tax.  It's almost 10%?  Someone deport me back to Oregon / New York.________________(#1)  Arizona might be a conservative state, and yes they have the jacked up immigration law, but this was hardly a segregated line.  Or .... was it?",0,Euyps8inh2sGzit7_JHZgQ,1,gEVCnUGqnrxV__6WsM5o_g,2011-02-21,3,1,13,1620 N 59Th Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'RestaurantsTakeOut': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Beauty & Spas', 'Photography Stores & Services', 'Drugstores', 'Shopping', 'Cosmetics & Beauty Supply', 'Food', 'Convenience Stores']",Phoenix,"{'Monday': '8:00-22:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '8:00-22:00', 'Saturday': '8:00-22:00'}",1,33.4666956,-112.1871381,Walgreens,,85035.0,3,4.0,AZ,Jando
316,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"A far cry from academic pursuits, this little club is where locals are looking to study more than just books.  Gone are the tourists and heavy tippers, just another theme of business casual ladies with black rimmed glasses giving patrons quite the eyeful (#1).And while I'm not a huge fan of these types of places for reasons my wallet can only tell, I have to give it up for this venue because it manages to do well with a theme that doesn't attract gramps with the RV or California road warriors just looking for fun.  The prices are about right ($5-10 cover + $8 drinks) and the ambiance is about as serene as any real library could be, at least before 10PM.  After that it's a dive bar that just happens to have a scantily clad (#2) staff.None of these librarians ever hassle folks for attention.  It's similar to Montreal style - where the patron solicits for the attention, not the other way around.  Thankfully the place isn't so divey that skeevy visitors are around to declass the joint up - instead it's a nice mix of all walks of life, one that includes women who you think are part of the gig (oh happy hour), when in fact they're just spectators.But a strip joint close the strip it is not.  It's located closer to downtown, just heels off of the highway, an area that screams shady than anything.  Come in a group and have a blast and let the people with plenty of disposable income have fun getting poor and nothing else (!) at the other places.  And no, I'm not referring to the casinos.____________(#1) or eyesore.  Take your pick.(#2) Severe understatement.",11,fAyuNbUCb5x4VAqTZ2Erbg,7,Sv-Fp4fS71xmriGxEb3YTA,2011-04-01,4,14,13,3785 Boulder Hwy,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'HasTV': True, 'CoatCheck': True, 'NoiseLevel': 'average', 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'WheelchairAccessible': True, 'BikeParking': True, 'Smoking': 'yes', 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'RestaurantsGoodForGroups': True, 'HappyHour': True, 'GoodForDancing': False, 'Alcohol': 'full_bar'}","['Adult Entertainment', 'Libraries', 'Nightlife', 'Public Services & Government']",Las Vegas,{},1,36.13840510000001,-115.09212439999999,The Library,,89121.0,19,3.5,NV,Jando
317,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"When its not insanely crowded (which it almost always is) Body English is one of the best places to dance in the city.  This venue boasts crowds both inside and out, thus the tricky part is getting in a timely manner.  Knowing one of the promoters is always helpful, but at this place its less crazy than the lines at Pure or Rain per se.Rockin music from live acts, house music from talented spinning DJs on the weekends, and hip hop music from a kick ass sound system is one of the few reasons to appreciate this place.  The drinks are insanely priced, but few clubs in Las Vegas ever have good deals on drinks.  Most people that are here for that are already drunk or buzzed before they even get through the door.Since the place isn't amazingly large, its best to enjoy the moments before 1AM/2AM rush of people begin pouring into the place.  Also, its harder to enjoy this place if one doesn't go in a group.  That said, the vicarious crowd of and beautiful staff often times make up for the little inadequacies that surround this Hard Rock mainstay.",1,GCRvrxMSC1nzShyM4Y-guQ,3,IuC-Q3RTt2BeW2hpu9geGw,2007-12-01,4,0,12,"Hard Rock Hotel & Casino, 4455 Paradise Rd","{'Alcohol': 'full_bar', 'HasTV': False, 'CoatCheck': True, 'NoiseLevel': 'very_loud', 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'AgesAllowed': '21plus', 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'WheelchairAccessible': True, 'BikeParking': True, 'Smoking': 'yes', 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': True, 'trendy': False, 'upscale': False, 'casual': False}, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'RestaurantsGoodForGroups': True, 'HappyHour': False, 'GoodForDancing': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Bars', 'Lounges', 'Nightlife', 'Dance Clubs']",Las Vegas,"{'Friday': '22:30-4:00', 'Saturday': '22:30-4:00'}",0,36.109519,-115.15333100000001,Body English,Eastside,89169.0,264,3.5,NV,Jando
318,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"It almost never gets old each time I touch down at this classic airport adorned with slot machines, patterned carpets, and various faces from all nations.  It could be the anticipation of being in Las Vegas, but alas its probably the airport and its amazing unique ambiance.  Its neither an aesthetically pleasing airport nor large enough but somehow it just happens to work for all of those who fly in here.  The baggage claim area is small for large airport standards and the ""renovations"" that have been taking place since 2003 don't seem to be even close to finished.  However, with what they have finished, looks very nice with the airtrain that has been completed to go from terminal to terminal.  Yet, there is a charm about the airport in which brings a smile to my face each time.  Is it the fact I see the LV strip in plane view (mind the pun)?  Is it all of the escorts surrounding the airport like cops on a drug bust?  Could it be the trashy tourists mixing in with the ultra rich ones?  Maybe its the endless lines of cabs and the fighting limo drivers all inching closer to pick up their passengers?  Is it because the airport is the main hub to America Worst (West) airlines?  Its probably because it mirrors the very city it represents, Las Vegas.  As one of the most unique cities in the world, it certainly deserves to have a airport that is like no other.",1,FaHADZARwnY4yvlvpnsfGA,4,Q-5NjTEqAxelgapYLDVvzA,2007-07-12,4,1,12,5757 Wayne Newton Blvd,{'WiFi': 'free'},"['Hotels & Travel', 'Airports']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.08501633,-115.1510095,McCarran International Airport,Southeast,89119.0,3284,3.5,NV,Jando
319,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"Consistent with the kiddy theme that is the Excalibur Casino & Hotel, this uber cheesy event is best served for a teenage date or a family fun outing.  Though I came here with a group of like minded youngins, I couldn't help but think if this was the type of place Ralph Macchio (AKA Daniel-san in Karate Kid) would bring Elizabeth Shue for a date.  I determined at the end of the show that it was not only karate kid worthy but totally not worth my $40 ticket.The show takes place in an arena like venue, with cascading stadium style seats that surround a dusty pit made for folks on a horse.  Once the show begins, the characters that eventually joust each other to death while speaking in Medieval dialects are in character from start to finish.  Yes, this means cheesy lines, plenty of fake violence, and forced laughs / gasps from the audience for a good 90 minutes.  The waitresses are dressed like skimpy maids and while most of them were hot, something tells me they hate working there.  The chicken dinner that was served like it was in the middle ages, roasted and with little flavor and no utensils.  I suppose a pizza would've been asking for too much.Allergy sufferers beware, if the seats are near the dusty arena floor, then watch out for the horse dust that will eventually cloud up and rise.   I was coughing and gasping by the end of the show, no meds would've been strong enough to prevent all of the hacking.Unless members in the party are younger than 15, spend a bit more money and see something else.  Magic shows, concerts, The Blue Man Group etc. could beat the premise of this weak production any day.",4,6V_7ldr9tjmet0BdAnC34A,2,Ltf5it-ZzLNCfOrznd7FTQ,2010-04-29,2,3,12,"Excalibur Hotel And Casino, 3850 Las Vegas Blvd S","{'BusinessAcceptsCreditCards': True, 'GoodForKids': True}","['Event Planning & Services', 'Arts & Entertainment', 'Restaurants', 'Musicians', 'Casinos']",Las Vegas,"{'Sunday': '18:00-20:30', 'Thursday': '18:00-20:30', 'Wednesday': '18:00-20:30', 'Monday': '18:00-20:30', 'Saturday': '18:00-20:30'}",1,36.099351,-115.17544099999999,Tournament of Kings,The Strip,89109.0,440,4.0,NV,Jando
320,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"One of the last ""classic"" Vegas casinos on the strip has finally closed. Good riddance? Probably. The Riv has its time in the sun, but in the ever changing climate of sin city and the desert that hosts it, nothing is forever.For one of the non-mega casino umbrella properties (i.e. non-Caesars / MGM / etc.), it is one of Vegas longest surviving casinos. For the last 50 years the Riviera graced the north part of the strip with its over the top scintillating star theme, having been in and out of bankruptcy from the very moment it was erected. Personally, I'm surprised that it even lasted this long.For serious players, gambling here was more about nostalgia than it was about earning the comp dollar. The casino itself was understandably dated and the cheesy factor was evident throughout the property. For what it's worth, it felt more fun to play here than be surrounded by a whole 'nother crowd in Downtown, but at some point the Riviera was practically a senior citizen home.The rooms were never fancy, even the higher end suites would be trumped by low grade suites of mid tier properties. But with a lesser association, this means getting comps was no big deal. Even from a retail stance, getting a room here for $50 and under during the week was a relatively frequent reality.I wish I were around the years when Liberace was a headliner here. To go from him to Crazy Girls (a pseudo ""risque"" nudie show) seems like a desperate transition for attention. Following that was a bunch of D list celebrities filling space and time, adding to the charm of being here I suppose.The days for properties like this are numbered. When the Stardust imploded several years ago, it was a signal that a new wave of mega properties were to hit the Strip. It was only a matter of time before the Riviera followed suit. As of last month, it finally has.R.I.P.",7,5Zc41a446gV3K_o7CDs69Q,6,NB7q0-QD195iKuHtzeWxsQ,2015-06-05,2,4,12,2901 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free', 'GoodForKids': False}","['Arts & Entertainment', 'Hotels', 'Restaurants', 'Hotels & Travel', 'Event Planning & Services', 'Casinos']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",0,36.13516356,-115.16217560000001,Riviera Hotel & Casino,The Strip,89109.0,810,2.5,NV,Jando
321,ysCBsXWPB-LAiewVS3jZfQ,3253,11/8/2006,48621,1266,11,30749,137,7.440731383999999,"What else is there about THEhotel at Mandalay Bay that needs to be said that already hasn't been said?  Other than the naked people running around in the hallway and the drunks chasing away the concierge / cleaning folks in the morning, this place was a great place to crash.The suites are a beautiful combination of luxury and elegance with a touch of class in sophistication from the junior to mini to ultra suites.  Its the newest part of the Mandalay Bay resort and clearly the one aspect that has made Mandalay Bay rise into the ranks of some of the better known hotels along the strip.  Its close the airport, literally minutes away via taxi.  Its on par with Caesars Palace and Hard Rock for most contemporary and luxurious suites, but a notch below the Bellagio, Wynn, and Venetian in overall decadence.The prices are going to be high virtually any night of the week.  Unless if you're a roller or getting your room paid for, its a fortune to live like royalty at THEhotel.  And in no disrespect to those who stay in the nearby Luxor, Excalibur, Tropicana, but it is worth every penny to make this place THE place to stay in Vegas.",3,Ql5npMMRWKurN99tgA-g5w,0,a2Z1m93gysaAJvKIsU92vg,2007-07-12,5,0,12,3950 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'WiFi': 'free'}","['Hotels', 'Event Planning & Services', 'Hotels & Travel']",Las Vegas,{},0,36.092988,-115.177838,The Hotel At Mandalay Bay,The Strip,89119.0,825,4.0,NV,Jando
