,attributes,business_id,categories,latitude,longitude,name,postal_code,business_review_counts,business_stars,state,user_id,user_review_count,yelping_since,user_useful_count,fans,elite_count,compliment_count,months_since,final_score,text,buisness_review_useful_count,cool,review_id,review_date,review_stars,funny,sentiment_score,business_category
1375,"{'BusinessAcceptsCreditCards': False, 'RestaurantPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'ByAppointmentOnly': True}",#NAME?,"['Beauty & Spa', 'Barbers']",40.457544,-79.925605,Alder Street Barber,15232,59,4.5,Pennsylvania,InDrrRvQ9f732YGPX4Ixmg,270,3/1/2007,64,29,10,119,133,5.502111519,"Two stars seems harsh, but honestly I'm not sure I'd rate my experience here A-OK.Firstly - I quite liked the space. It was well designed, kind of quirky and cool, and very open (literally, the garage door was open).The haircut I got was good - it just wasn't quite what I asked for. I asked for a mohawk - including the tail in the back. I didn't realize until the end of the haircut that the back was entirely shaved, and I only had length left on the top. At least it was cut evenly and only cost $20. Now I just have to wait to grow it out to get the look I wanted to begin with.The experience during the cut wasn't my favorite. While I prefer the person cutting my hair to be focused on my hair, not conversation, I also don't want to be entirely bored. The barber started blasting music as soon as I sat down, and then tried to converse with me over the music, constantly asking me to repeat myself because he couldn't hear me. Wtf? Do you want me to shut up and listen to your jams, or to have a conversation? I can't do both!I wanted to give them a try given all of the hype on here, but at the end of the day, I think I'm more comfortable in the right quiet salon where the stylist washes my hair, blow dries away all the little hair clippings so I'm not covered in them all day, and seems to give a shit about what I asked for.",3,0,txhnI0AY3SI-THim7SEInA,6/30/2015,2,0,1,Beauty & Spa
1376,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': True}",LtgX4lNbKR2d2kJBFHD0GA,"['Beauty & Spa', 'Barbers', 'Hair Salons', 'Blow Dry/Out Services']",40.457892,-79.9277193,Avenue E Salon,15232,11,4.5,Pennsylvania,InDrrRvQ9f732YGPX4Ixmg,270,3/1/2007,64,29,10,119,133,5.502111519,"This is hard to update after such a great review I'd written before, but unfortunately, as much as I liked the cuts from Tim K, I couldn't stand the conversation anymore and I had to stop going. What I was hoping was just the awkward first-time-client phase that I mentioned in the first review never really ended. Some comments were fairly insensitive - particularly a bit sexist, and some comments were directed at people being too sensitive about his comments.When I found myself anxious to just get the hell out of the chair so it could end, I decided it was no longer the place for me :-/",4,0,gSyZvu0UKVHIq0jnhHP8-A,8/5/2016,3,2,-9,Beauty & Spa
1377,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'HairSpecializesIn': {'coloring': True, 'africanamerican': False, 'curly': True, 'perms': False, 'kids': False, 'extensions': True, 'asian': True, 'straightperms': True}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 3, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",HpqHmIE9KJqaUZadF-Cb2w,"['Hair Stylists', 'Beauty & Spa', 'Hair Salons', 'Skin Care', 'Blow Dry/Out Services', 'Hair Removal', 'Waxing', 'Makeup Artists']",40.444228,-79.9922328,Sognatore,15222,18,4.5,Pennsylvania,sBkm5dZgoZXBNb5W6YQj7Q,604,7/18/2008,2406,81,10,1002,117,5.371721467,"I was staying at the Pennsylvanian in Pittsburgh for a business trip, so it pleased me that there was a place for me to get a haircut in the same building.  Jeanie did a great job on my hair.  She offered me a robe, so that my hair would not devour my clothes.  My stylist took time to cut my hair the way I wanted it and I could not be happier with the end result.  The view from my chair outlooking the window was a sight to behold.  The cleanliness of a salon is high on my list of priorities and Sognatore passed that test.The price for a men's haircut is $26, so it is rather steep for some.  Sognatore is closed Sunday & Monday.  I would also recommend making a reservation.",0,0,#NAME?,8/12/2009,4,0,7,Beauty & Spa
1378,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",Pnt5-rYgLTJPViCwab_2GQ,"['Massage', 'Beauty & Spa', 'Massage Therapy', 'Skin Care', 'Health & Medical']",40.45846391,-79.91180787,Massage Heights Bakery Square,15206,22,2.5,Pennsylvania,HEPfqAH6ObF36Fp1B9Fi1Q,666,6/4/2008,411,67,10,1040,118,5.342699885,"As someone who travels weekly for business, including working long hours and bringing all luggage via carry-on, it takes a toll on my body, and I also tend to hold all this stress in my shoulders and back. While I was initially staying at the Marriott Springhill Suites at Bakery Square, I saw this establishment and called to inquire and make an appointment back on October 16th. I scheduled a 90 minute deep tissue massage with Jessica. Including tip, I paid $89.98. Great price for a first time visitor special!However, though I was happy with both the facility and the price, I found Jessica to be rather cold and short - no matter what I did to make small talk, build rapport, and/or explain my pain points in order to best mitigate. I almost felt as though I was the customer service professional providing the service, rather than the reverse - this was how far I had to go to establish a bond, and even then I felt more judged by Jessica than the reverse. Her attitude and demeanor were not something I'd want to experience again, and this is unfortunate given her chosen profession - helping people relax and feel comfortable.Also, the massage was decent - good when she got to my back, but the front leg and arm and neck massage was slightly awkward and uncomfortable, I recall. Also, though she asked about aromatherapy, I found it weird that she called it something like ""smelly stuff"" - unprofessional. Also, I wish I'd been offered hot stones, as I would have (and had planned to) happily add that to my service. All in all, I wasn't too impressed or pleased, but it wasn't terrible.",9,0,y1c8cYyb4jF0NuCx20LcPg,11/28/2012,3,0,12,Beauty & Spa
1379,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}",kndbBzewQjENp_mH6QoVBA,"['Cosmetics & Beauty Supply', 'Beauty & Spa', 'Shopping']",40.473084,-79.95893,Jay Design,15201,8,5,Pennsylvania,2wzBYj-J0xQ2RWD46cDI5w,814,3/20/2008,14456,90,9,562,121,5.25324789,"If you like natural soap with no dyes or artificial perfumes that can make some people like me break out in hives, Jay's Design makes some awesome soap. I bought one bar wrapped in a fancy package with vintage postcard art on it for a gift. Then I got several unwrapped bars for me. Their soap lathers nicely and I was pleased with their product. I would definitely go back and get some more soap another day.",2,1,VsJ7D9-aNGIRCAKge1UNyQ,9/13/2013,5,0,13,Beauty & Spa
1380,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': False}",E5L8D0cv3xQBpic_jQnMig,"['Hair Removal', 'Hair Salons', 'Nail Salons', 'Beauty & Spa']",40.446281,-79.948616,Oliverio Hair & Nails,15213,19,3,Pennsylvania,2wzBYj-J0xQ2RWD46cDI5w,814,3/20/2008,14456,90,9,562,121,5.25324789,"Its not closed but it is lacking a bit in professionalism. I got a ""style out"" a couple weeks ago and was amused the brush he chose to use was missing most of its bristles. The stylist did have my hair looking better than when I walked in but I daresay the owner is a cheapskate. In addition to the sad brush, the owner is reluctant to use the credit card machine or accept checks so I paid cash. Fortunately I had the cash on me because normally I don't roll with greenbacks and debit everything.",0,0,7O1OzSM698ioYTbd_sxI7Q,2/22/2010,2,2,4,Beauty & Spa
1381,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'GoodForKids': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}",3BBkhChwKTEx9l83bIl1ng,"['Hair Salons', 'Nail Salons', 'Beauty & Spa']",40.4558761,-79.9381788,Dean of Shadyside Salon,15232,75,4,Pennsylvania,2wzBYj-J0xQ2RWD46cDI5w,814,3/20/2008,14456,90,9,562,121,5.25324789,"My sister insisted we go here for wedding hair.  I told her the horrible experience I had last time. She told her stylist about the horrible stuff that happened last time and said not to worry, that none of those people work there anymore (it was in Dec 2001 that they made my hair a frizzy mess for my brother's wedding).I am fairly certain, that due to my bad experience last time, they made sure I got the best hair guy. This is only the second time I've had a guy do my hair but he seemed to be one of the head honchos around. Short, nice fellow with a mustache whose name escapes me. Ed? possibly. He took the time to discuss what I wanted and took his time creating.I walked out with great curls. Not too poofy, not too tight, long pretty model on a runway curls. He also took the time to re position my rhinestone starfish (hey it was an aquarium wedding reception) three times to make sure it was perfect and pinned that sucker so it wouldn't move. So why four stars? Well one bridesmaid had to sit for 20 minutes and had to raise a ruckus before they started working on her hair and we were on a time crunch. I guess they were short a stylist but still, not nice to give my sister and mom a minor heart attack because they are whipcrackers when there's a time schedule. In the end, it all ended up ok. Parking is still difficult over there but the salon has improved. I believe our bridesmaid hair styles cost $40 a piece.",0,0,WVWDb0SFFXCIq4KZWCSISw,1/22/2011,4,0,2,Beauty & Spa
1382,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False, 'ByAppointmentOnly': False}",moKGjFnMQYtfQkkSAL_uPg,"['Beauty & Spa', 'Nail Salons']",40.4539836,-80.1573292,Avalon Lifestyles Nails & Spa,15205,14,1.5,Pennsylvania,sv5K9wQ04MqxtvytKXORFw,380,12/20/2008,2,19,9,111,112,4.852824078,"Not the best place to get nails, even though it's conveniently in the mall.  Yes they do the basics,  but they're not careful.  In fact, my nail technician nicked me a few times when cutting my cuticles.  When she applied the polish, it wasn't smooth and all over my cuticles.  For $17, I want a great manicure that can do better than myself.  Instead I got under average nails.",2,0,F6n7h6wvoCJsrV82ipe9_g,6/20/2010,2,0,11,Beauty & Spa
1383,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False, 'ByAppointmentOnly': False}",eooGGpXNczzi60QA1635GA,"['Beauty & Spa', 'Nail Salons']",40.4559335,-80.1611745,L.A. Studio Nail & Spa,15205,11,2.5,Pennsylvania,sv5K9wQ04MqxtvytKXORFw,380,12/20/2008,2,19,9,111,112,4.852824078,"I still haven't found a decent nail salon in the Pittsburgh area.  This place is like the others.  They carry OPI and China Glaze polish, and they do manicures, pedicures, acrylic, gel, and waxing. SERCVICE: I had the regular mani and pedi.  The guy cut my cuticles too much, botched on the polish, and wasn't very helpful with suggestions on polish color.  Plus they overcharged me. If I'm paying to get my nails done, then I want them near perfect.  And this place did not add up.",2,0,I2SRBsRiTpCl3khzrgmxyQ,5/27/2013,2,0,7,Beauty & Spa
1384,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'ByAppointmentOnly': False}",xYuymzi006sctF9-6ABvfg,"['Nail Salons', 'Beauty & Spa']",40.449333,-80.160629,Nail Studio II,15205,16,4,Pennsylvania,sv5K9wQ04MqxtvytKXORFw,380,12/20/2008,2,19,9,111,112,4.852824078,"I wasn't too impressed with this place.  It's clean but their nail techniques is old fashioned.  My mani was dull and my cuticles looked ragged.  For $15, I'm sure there are other nail places that does a much better job.",1,1,aD9yZKfT4SFkpWIrXl5kHA,12/31/2015,2,0,5,Beauty & Spa
1385,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False, 'ByAppointmentOnly': False}",ZGm80bxEJc8fqV65syCtDA,"['Nail Salons', 'Beauty & Spa']",40.4473303,-80.157608,Creative Nails,15205,11,3,Pennsylvania,sv5K9wQ04MqxtvytKXORFw,380,12/20/2008,2,19,9,111,112,4.852824078,"I was a little unsure about a nail salon with all Vietnamese men workers.  Usually it's women.  I was referred through a friend, so I gave it a try.  I came here for a mani and pedi which is $45.  I thought the price was a little steep.  I was offered a variety of pedicures, but I chose a regular pedi.  First of all, he didn't clean up all the skin/cuticle area like I wanted.  Next he didn't apply the polish neatly, therefore it was streaky.  Finally, the instruments he used were not sanitized and used customer after customer.  I wouldn't come here again.",5,0,hr1Vcp7gSGeywqf7JGpp-g,6/28/2010,1,0,4,Beauty & Spa
1386,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}",fkWBe3DIlkcKRFghhcMaWg,"['Hair Salons', 'Beauty & Spa']",35.1718606,-80.8071026,Great Clips,28211,4,3.5,North Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"This Great Clips is downstairs in the plaza and backs up to the comic shop. My inexpensive haircut was good in my eyes, but more importantly, Mrs K. was impressed and she almost never says anything about my haircuts. So that should make this review count *twice.*Tip: When you're on the way, check in with their app and you'll be at the front of the line when you arrive.",9,7,4JQp4-H3bkiSUP8fGiAKMw,3/21/2016,4,7,11,Beauty & Spa
1387,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': False, 'GoodForKids': True, 'ByAppointmentOnly': True}",egOORKQ9kzkpFdq19Gi9lA,"['Hair Salons', 'Beauty & Spa', 'Barbers']",35.057392,-80.93453,Great Clips,29708,3,2,South Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"If you're not using the Great Clips app on your phone to check in before you drive over to the salon, you're taking a chance that you'll have a long wait. I was driving past and decided to pop in. Oh, there's only one person waiting, so I parked my car and headed inside. While I was waiting, one of the online check-in people arrived. They're ahead of me. And then another online check-in person arrived. They're also ahead of me.Nope, I headed out.They were very nice about it, but the online check in is your place in line. Even if there are people who walk in ahead of you. It's a good system if you use it.",7,5,FbwoWPqTM1TALqN_lci28A,11/29/2015,3,5,11,Beauty & Spa
1388,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}",p4VmOBPvdsZHxAmsTuMWvQ,"['Shopping', 'Cosmetics & Beauty Supply', 'Hair Salons', 'Hair Stylists', 'Beauty & Spa', 'Barbers', ""Men's Hair Salons""]",35.203487,-80.824446,Supercuts,28207,17,3.5,North Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"Easy and fast. While there was no one else waiting when I arrived, I was still glad that I had checked in with the app. It told me that there was no wait.My haircut was quick, it was good, and it was inexpensive. What more would you need? My stylist listened to my specifications and followed them perfectly. I have a haircut that I like.",11,8,4JspqGDWScd1LHCGNgBIug,5/17/2016,4,6,10,Beauty & Spa
1389,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'RestaurantTakeOut': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",dQe45QtHR1HFvTmCGtHPDQ,"['Convenience Stores', 'Beauty & Spa', 'Food', 'Shopping', 'Drugstores', 'Cosmetics & Beauty Supply', 'Photography Stores & Services']",35.175759,-80.875254,Walgreens,28217,15,3,North Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"A very tight parking lot for this Walgreens and I would seriously recommend that you monitor your surroundings when you're going from the store to your car. It is a very tight parking lot.I didn't go in on this particular visit - we used the drive-through and had a great clerk taking care of our prescription. Top notch and just for her, she gets a star. Otherwise it would have been a one star visit.",2,1,AjlQl8u9P3lJLnWcBRzFjQ,10/27/2011,2,1,9,Beauty & Spa
1390,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}",uJxjcdJH0iD74lUHvFCdQw,"['Beauty & Spa', 'Hair Salons']",35.0352521,-80.9708273,Great Clips,29708,5,4,South Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"Great Clips is a regular go to for me. I like that I can check-in when I'm on my way and see how long a wait that it's going to be. And this time, the wait was exactly what it said on the app - when I arrived at the store, I was next to be seen.Amanda did a fine job of cutting my hair, having reviewed the notes on file and then confirming them with me first. I have pretty simple needs for haircuts and this was exceeded today.I'm starting to get a little bugged by spending $14 for ten minutes of work, but when the cut is good like today, it's not too bad.",12,9,uVdmrnM_y9j9MKFToz2VBA,5/21/2017,4,9,8,Beauty & Spa
1391,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'RestaurantTakeOut': False, 'ByAppointmentOnly': False}",rd9WXRAIey8IkLUn-MG06w,"['Beauty & Spa', 'Cosmetics & Beauty Supply', 'Convenience Stores', 'Food', 'Drugstores', 'Shopping']",35.0082736,-80.920053,Walgreens,29715,4,3.5,South Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"Another formulaic execution of the Walgreens system. This is a perfect store with the usual aisles of personal care, over-the-counter medications, a pharmacy, snacks and drinks and a seasonal aisle. I was able to purchase the cold meds I needed, a bottle of water with which to wash it down and a box of tissues for blowing my stuffed nose very quickly.It's a good store that is in the middle of absolutely nowhere.",5,4,ceA8VOubUOwGt3g0tAM7ng,11/29/2015,4,4,8,Beauty & Spa
1392,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}",Jku955RlL-g6GWhPSDqxBg,"['Hair Salons', 'Beauty & Spa']",35.0758428,-80.934028,Great Clips,29715,3,3,South Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,Very simple haircut and they honored the $6.99 coupon that one of the other GC's had sent me. The gal did a good job and I'm pleased with it.Tip: Use the app to check in and you'll be ahead of the line.,6,5,JeghmX5j5zBnaDtiTDNB6Q,2/2/2015,3,5,8,Beauty & Spa
1393,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'ByAppointmentOnly': False}",8cOdebhS5uGmuUpc31WffQ,"['Barbers', 'Beauty & Spa']",35.1024805,-80.9839568,Sport Clips,28273,9,2.5,North Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,I've popped into here a couple of times. They do a decent job and sometimes it's nice to get a little bit more than the usual Supercuts or Great Clips. The massage doodad was a bit much but I did like the hot towel service. The stylist did a fine job. No complaints!$25 is a bit much for 25 minutes though.,1,1,fVsd9ZQExBuXmSy_3-nDOg,3/19/2013,3,1,7,Beauty & Spa
1394,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}",ewkpNZnweaJNw1pJW2cU1w,"['Beauty & Spa', 'Barbers', 'Hair Salons']",35.0946052,-81.0051713,Great Clips,28278,3,3.5,North Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"I'm sure I saw another Great Clips in this neighborhood. Yep, I did. There's one here in the plaza next to the Harris Teeter and there is another one on the other side of South Tryon next to the SuperTarget. This one here is brand new. Brand. New.But as with all of the Great Clips, they follow the same exact format and style. So no surprises here.Actually, one surprise. They were running a $5.99 February special. That's more than half off! And they took off what seemed like half of my hair too. (Bah-dum-pum.)Hey, I have simple needs for hair cuts and this place met them.",1,1,ezUMaJ05fh4EGEn-1GICLA,3/15/2013,4,1,6,Beauty & Spa
1395,"{'RestaurantPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",_USkkVCBmttcy-xSpMQvuQ,"['Beauty & Spa', 'Hair Salons']",35.2094517,-80.8355389,Great Clips,28204,3,3.5,North Carolina,hWDybu_KvYLSdEFzGrniTw,8353,3/8/2009,22628,417,8,10349,109,5.041321147,"Quick and easy, this Great Clips is located in the same strip as Mama Ricotta's. I had checked in with their phone app and that let me know how long the wait would be, put me on the list and even gave me directions to the salon. When I arrived, I was the next to be seen.Great Clips has an internal database with my specifics in it. When the stylist brought me back, she confirmed that was still how I wanted my hair styled and she dug right in. I'm very pleased with the cut, which is exactly on my specifications.",6,4,HVty_HJlKxWszi3GSuQa0w,6/23/2017,4,3,6,Beauty & Spa
1396,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': False, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",hNe-alEQGInbZnBytnO2sQ,"['Beauty & Spa', 'Hair Salons', 'Barbers']",35.0270661,-80.9690986,Baxter Barber Shop,29708,5,5,South Carolina,rv9d5TcnnxuOCX7ole_Clg,1597,10/3/2008,3208,55,7,326,114,4.181540343,"Great cut, great experience.They have 4 chairs and they stay busy.Convenient location in Baxter Village, you'll need to park on the street.",0,0,02aayafcTRLJKzCF2ZX7hA,12/20/2016,5,0,5,Beauty & Spa
1397,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}",fkrcTypPo9-Vrbz31WdAbg,"['Beauty & Spa', 'Barbers']",35.2203464,-81.0959933,Petey's Barber Shop,28056,3,5,North Carolina,rv9d5TcnnxuOCX7ole_Clg,1597,10/3/2008,3208,55,7,326,114,4.181540343,"If you're in Gastonia, you need to go by and check out Petey's.It's the gathering place to get your hair cut and talk sports. They have twolarge HD Plasmas.They also have a unique collection of framed stadiums from around the south, ACC, SEC, Southern Conf...you'll find them here.Ask for Bubba, he'll do you right.Appointments or walk-in's.",2,1,809ySY8wA8rc3VS71bgUXw,7/30/2011,5,0,-1,Beauty & Spa
1398,"{'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'ByAppointmentOnly': False}",9yWAkHkUd-tx0BdgoWyM6A,"['Nail Salons', 'Beauty & Spa']",35.0066897,-80.94473664,Tips & Toes,29715,18,5,South Carolina,aDApcTFMWehnSXgbg49TPQ,149,8/1/2007,10,17,6,66,128,3.895632355,"Hands down the best place in the area to get a mani and pedi that lasts until your nails grow!! Call in advance to make an appointment. The owner is nice, clean and used great quality polishes and preps to make a fantastic mani pedi!",5,0,vlXi0cx4r1mE0Lw56vvd4A,8/21/2016,5,0,17,Beauty & Spa
1399,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 3, 'BikeParking': False, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}",nPYaVSNMyOxE2PiClxzFdA,"['Massage', 'Day Spas', 'Beauty & Spa', 'Skin Care']",35.056435,-80.8480944,Spa at Ballantyne,28277,49,3.5,North Carolina,aDApcTFMWehnSXgbg49TPQ,149,8/1/2007,10,17,6,66,128,3.895632355,"If you want a great spa in Charlotte with amenities.. this is your place.Steam roomGymOutdoor poolIndoor jacuzzi and poolsI had a body treatment that left my skin feeling super soft after the summer. Pricy, but worth it as I spent 4-5 hours there... perfect relaxing day.",0,0,-C7Rf1IusRylcnfnSIIIBA,1/4/2013,4,0,13,Beauty & Spa
1400,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}",aHPdE5Qem7FQdOL7QajZig,"['Beauty & Spa', 'Massage', 'Massage Therapy', 'Health & Medical']",35.202646,-80.844436,Elements Massage,28203,10,5,North Carolina,aDApcTFMWehnSXgbg49TPQ,149,8/1/2007,10,17,6,66,128,3.895632355,"Michelle is the best therapist I have been to in Charlotte. No frills at Elements, in and out massage and in return they offer reasonable pricing. The staff is always very friendly and the location is easy.Michelle is amazing if you enjoy deep tissue massages.",6,2,8j_wA_0vbFAFQD6pQL_vtA,9/11/2014,5,0,12,Beauty & Spa
1401,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",XqeZKk07p2Nr76EyM9EOuw,"['Nail Salons', 'Beauty & Spa']",35.2031402,-80.8450182,Elegant Nail,28203,50,3,North Carolina,aDApcTFMWehnSXgbg49TPQ,149,8/1/2007,10,17,6,66,128,3.895632355,"Renovated a month ago. Quick, easy, friendly clean staff. A great selection of OPI and Essie colors. I had Lienn who was great! Quick dryers and easy check out. I will definitely go more :)Note: Cash tip only",2,1,WjSzEXo93odmrQrxT8_4LQ,11/4/2016,5,1,12,Beauty & Spa
1402,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",yt__7tlJA3qUzwAa-okFPQ,"['Skin Care', 'Shopping', 'Cosmetics & Beauty Supply', 'Local Flavor', 'Makeup Artists', 'Beauty & Spa']",35.2015792,-80.8244582,Jeffre Scott,28207,18,5,North Carolina,aDApcTFMWehnSXgbg49TPQ,149,8/1/2007,10,17,6,66,128,3.895632355,"I came in for my brows and Jeffre took his time and worked perfection! To the point where I haven't even been in for months and I don't feel like a furry gremlin!The cosmetics are all very high quality. I tried the double creamy lip pensil to start (we all know they dry your lips out) this one does not.  I always use a variety of make up  lines, so I am going back for more.Jeffre use to be a buyer for Barney's in NYC and it shows. He has excellent taste in the products he selects for his stores.",2,2,WmHVrjNnmoHPqZ_6MEf9Qg,8/7/2013,5,3,10,Beauty & Spa
1403,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': True, 'WheelchairAccessible': False}",wWgKjx7CGdyNU6GI9sfpCA,"['Beauty & Spa', 'Hair Removal', 'Day Spas']",35.2102258,-80.8561506,Parvin Spa,28203,24,4,North Carolina,aDApcTFMWehnSXgbg49TPQ,149,8/1/2007,10,17,6,66,128,3.895632355,"Very disappointing. I was searching for a new salon moving to Clt and this was a recommendation. Not sure if the lady who typically does these was out, but the one who did wiped me the wrong way after she was done and well....ladies we know what a series of problems that causes.Would never go back after that experience!",4,0,Qmz2rjeIsgBzKoSfWxZszQ,10/16/2012,1,2,-6,Beauty & Spa
