,user_id,business_id,business_category,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score,username,address,attributes,categories,latitude,longitude,business_name,postal_code,business_review_count,stars,full_state
166,4uvMICfWfDhqEZcCqmpwgg,ehpewLjZ1VPc1by1EzXqfA,Shopping,4,11/26/2011,0,0,0,1,77,0.950620902,Ananda,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",38.7933471,-90.5845608,The Great Frame Up,63376,12,3,Montana
167,EKfgB4_bLKkzfIFAcr_D-A,ehpewLjZ1VPc1by1EzXqfA,Shopping,6,3/14/2012,4,1,0,1,73,0.90173741,Marwileo,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",38.7933471,-90.5845608,The Great Frame Up,63376,12,3,Montana
168,tcpH_Lw1dV0XTKq_X9Ilpg,ehpewLjZ1VPc1by1EzXqfA,Shopping,7,12/28/2012,0,0,0,0,64,0.790123457,Mary,221 First Executive Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Home Decor', 'Arts & Crafts', 'Shopping', 'Arts & Entertainment', 'Framing', 'Art Galleries', 'Home & Garden']",38.7933471,-90.5845608,The Great Frame Up,63376,12,3,Montana
169,VRB46CgxSqgyGZMWeQJSIg,3lFUdYf2zfFxrm8LIpupBw,Shopping,195,7/14/2008,5,8,0,56,117,1.448160208,Mariko,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",44.9776246,-73.4497831,Matt & Nat,12919,28,2,New York
170,7Uz4gT4iFOWkc_8LT37f1g,3lFUdYf2zfFxrm8LIpupBw,Shopping,13,10/28/2008,1,0,0,1,114,1.407428826,bree,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",44.9776246,-73.4497831,Matt & Nat,12919,28,2,New York
171,3cADFWNkeGKBsy7WO-VrBw,3lFUdYf2zfFxrm8LIpupBw,Shopping,66,3/26/2009,24,5,0,28,109,1.348347631,Solomohn,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",44.9776246,-73.4497831,Matt & Nat,12919,28,2,New York
172,WnVO2Zy1ABwjfOH0nnVKsA,3lFUdYf2zfFxrm8LIpupBw,Shopping,26,4/27/2009,0,0,0,2,108,1.333340569,Laura,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",44.9776246,-73.4497831,Matt & Nat,12919,28,2,New York
173,SaFwA-O7hGWt4JCgaSKfFg,3lFUdYf2zfFxrm8LIpupBw,Shopping,66,6/29/2010,21,4,0,11,94,1.162619521,Diana,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",44.9776246,-73.4497831,Matt & Nat,12919,28,2,New York
174,OIyeZyPEppjeiHMxtJq0Zg,3lFUdYf2zfFxrm8LIpupBw,Shopping,48,7/18/2010,373,8,0,23,93,1.158295193,Olivia,2002 Ridge Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False}","['Fashion', 'Accessories', 'Shopping']",44.9776246,-73.4497831,Matt & Nat,12919,28,2,New York
175,7lrLdRT5cUuEy_7StDbsag,SMx-Ltydt4Y4JFoSfheOhA,Shopping,8,9/21/2009,1,0,0,0,103,1.271622739,Jorgen,"477 State Rt 11 Pmb, Ste 122",{'BusinessAcceptsCreditCards': True},"['Printing Services', 'Photography Stores & Services', 'Shopping', 'Local Services']",44.9864273,-73.4465251,Ink Owl,12919,5,4.5,New York
176,IrZBI_MLdwer8GKStOP0Zg,SMx-Ltydt4Y4JFoSfheOhA,Shopping,10,2/25/2011,0,0,0,2,86,1.06173563,Dan,"477 State Rt 11 Pmb, Ste 122",{'BusinessAcceptsCreditCards': True},"['Printing Services', 'Photography Stores & Services', 'Shopping', 'Local Services']",44.9864273,-73.4465251,Ink Owl,12919,5,4.5,New York
177,37HswRimgBEf7_US-c3CDA,CZWIiJMB4vrBpca84agvMg,Shopping,2306,2/21/2007,22176,191,10,27673,134,6.077088165,Adrienne,"3720 Las Vegas Blvd S, Ste 275","{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'BikeParking': True, 'GoodForKids': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Shopping', 'Art Galleries', 'Arts & Entertainment']",36.1077864,-115.1744209,The Gallery,89109,19,4.5,Nevada
178,4rg-rTjYpnEjNOqi-ej4RA,UjTNhGKPetYsM5cxqyMKKw,Shopping,608,9/27/2007,12136,43,11,815,127,6.036053345,Jennifer,6001 Haas Way,{'GoodForKids': True},"['Professional Sports Teams', 'Arts & Entertainment', 'Sporting Goods', 'Shopping']",35.440621,-80.677933,Stewart Haas Racing,28081,6,4.5,North Carolina
179,M9rRM6Eo5YbKLKMG5QiIPA,ZCAhOtaExSCVQhmEuxpWJw,Shopping,891,10/11/2007,13383,513,10,23146,126,5.943246481,Aileen,"3111 West Chandler Blvd, Ste 1044","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Cosmetics & Beauty Supply', 'Skin Care', 'Beauty & Spas', 'Shopping']",33.3017106,-111.8985267,Aveda Store,85226,5,4.5,Arizona
180,M9rRM6Eo5YbKLKMG5QiIPA,ZCAhOtaExSCVQhmEuxpWJw,Beauty & Spa,891,10/11/2007,13383,513,10,23146,126,5.943246481,Aileen,"3111 West Chandler Blvd, Ste 1044","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Cosmetics & Beauty Supply', 'Skin Care', 'Beauty & Spas', 'Shopping']",33.3017106,-111.8985267,Aveda Store,85226,5,4.5,Arizona
181,M9rRM6Eo5YbKLKMG5QiIPA,SurnOSM2bVVN4-Js3G23RQ,Home & Service,891,10/11/2007,13383,513,10,23146,126,5.943246481,Aileen,114 E 7th St,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'BikeParking': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'Open24Hours': False, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 3, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}","['Bars', 'Home Services', 'Nightlife', 'French', 'Restaurants', 'Wine Bars', 'Real Estate', 'American (New)']",33.4235148,-111.9374375,House of Tricks,85281,875,4,Arizona
182,LdWIjNvjdaAoAfpQhT6F9w,BpW65jN4yscndnTsdyzoHQ,Shopping,931,10/26/2006,6163,219,10,12853,138,5.799798268,Tinna,"3410 St Vardell Ln, Ste D","{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'Caters': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Food Trucks', 'Food', 'Arts & Crafts', 'Food Stands', 'Shopping', 'Caterers', 'Event Planning & Services', 'Cooking Classes', 'Restaurants']",35.199474,-80.879974,Roots Farm Food,28217,32,4,North Carolina
183,XHuNSjrPA3Vyi7n4iVhZaQ,rzE9MVZ2WJfMxjGH57dWDw,Shopping,1114,6/6/2005,94,252,11,3317,154,6.253538286,Maria,1814 Coventry Rd,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Antiques', 'Toy Stores', 'Shopping']",41.5100553,-81.5801203,Big Fun,44118,89,4.5,Ohio
184,QuZbJquRtbY9O9JrB9NpxQ,C0C7IxBSC1df0FwXODZCvw,Shopping,1636,7/7/2007,11734,157,11,5070,129,6.117776518,Jim,15279 N Scottsdale Rd,"{'RestaurantsPriceRange2': 3, 'DogsAllowed': True, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Shopping Centers']",33.6251384,-111.9250468,Scottsdale Quarter,85254,109,4,Arizona
185,QuZbJquRtbY9O9JrB9NpxQ,D_7ee6sxfuzfBLYQ_02D2Q,Home & Service,1636,7/7/2007,11734,157,11,5070,129,6.117776518,Jim,"835 W Warner Rd, Ste 101-625","{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False}","['Home Services', 'Local Services', 'Appliances & Repair', 'Heating & Air Conditioning/HVAC', 'Electricians']",33.3339386,-111.8081201,A-Quality Refrigeration Inc,85233,35,4,Arizona
186,QuZbJquRtbY9O9JrB9NpxQ,OXXlNo095qa3ghyPPw4Tog,Health & Medical,1636,7/7/2007,11734,157,11,5070,129,6.117776518,Jim,595 North Dobson Road Suite C 48,{'ByAppointmentOnly': True},"['Health & Medical', 'Cardiologists', 'Doctors']",33.3130044,-111.8750775,"Dr. James F. Ganem, MD",85224,10,4,Arizona
187,s2c7-9bqMhjA8POuKIHm8g,HJx0usnyVijOom2q73xGIA,Shopping,880,1/17/2007,1778,124,11,5128,135,6.000711744,Alicia,189 Crocker Park Blvd,"{'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Shopping Centers']",41.45965369,-81.95192456,Crocker Park,44145,89,4,Ohio
188,WslBIvrC1ezr4VAvPMEyMA,txodFNzGjXaHQsQQU70Jjw,Shopping,564,12/27/2006,922,52,11,1714,136,5.954651671,Damian,60 Kendall Park Rd,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'GoodForKids': False, 'WheelchairAccessible': True}","['Sporting Goods', 'Outdoor Gear', 'Hiking', 'Shopping', 'Active Life']",41.219688,-81.492836,Appalachian Outfitters,44264,15,3.5,Ohio
189,kcLuh-ck_Zj07TsodaaNUA,8E5l83iGubQmtivb24TL_Q,Shopping,647,5/14/2007,16,84,11,431,131,5.885850994,Ferdinand,26100 Cedar Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Department Stores', ""Men's Clothing"", 'Jewelry', 'Accessories', ""Women's Clothing"", 'Shopping', 'Fashion', 'Shoe Stores']",41.49948693,-81.49417903,Saks Fifth Avenue,44122,27,3.5,Ohio
190,kcLuh-ck_Zj07TsodaaNUA,j1N0QWrRnVHnUdTWFI-E9w,Home & Service,647,5/14/2007,16,84,11,431,131,5.885850994,Ferdinand,5540 Mayfield Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Home Decor', 'Home Services', 'Lighting Fixtures & Equipment', 'Home & Garden']",41.5195504,-81.4799904,Cleveland Lighting,44124,5,2,Ohio
191,0Igx-a1wAstiBDerGxXk2A,BY7gsltYdGs4AhyeYxkBQg,Shopping,2184,1/14/2009,46158,143,9,4606,111,5.731424637,Jen,204 N Main St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Books', 'Mags', 'Music & Video', 'Bookstores', 'Shopping']",41.2428,-81.440702,The Learned Owl,44236,9,5,Ohio
192,U9yWtQO_0LPjtaU9jN0JsA,awQ89Xl8A4viRosgPaZaww,Shopping,1572,11/28/2006,144,115,11,383,137,5.975298565,Jean,6300 5th Ave,"{'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}","['Education', 'Art Galleries', 'Art Classes', 'Arts & Entertainment', 'Shopping', 'Museums']",40.452869,-79.920729,Pittsburgh Center For The Arts,15232,3,3,Pennsylvania
193,ybJkYYEBvFGVb-or4i9_oA,KsTsrgto44J3F4vIR0HEAw,Shopping,2139,5/17/2007,3420,83,11,1477,131,5.949800737,Rebecca,5820 Forbes Ave,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Home Decor', 'Home & Garden', 'Cards & Stationery', 'Flowers & Gifts', 'Jewelry', 'Shopping', 'Arts & Crafts', 'Event Planning & Services']",40.4378519,-79.922053,Ten Thousand Villages,15217,11,4.5,Pennsylvania
194,ybJkYYEBvFGVb-or4i9_oA,hjFlC7rBrnxmVcBeIB79IA,Beauty & Spa,2139,5/17/2007,3420,83,11,1477,131,5.949800737,Rebecca,3500 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'BikeParking': True, 'ByAppointmentOnly': False}","['Cosmetics & Beauty Supply', 'Shopping', 'Beauty & Spas']",36.1173432,-115.1763623,INGLOT Cosmetics,89109,49,3.5,Nevada
195,S05NY_oZqxAVlS2OLkHmNQ,dYhnPLaCxvcoQgrKqSLHig,Shopping,483,1/21/2008,11482,158,10,10752,123,5.67558505,Bong,587 Greenway Industrial Dr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Shopping', 'Sporting Goods', 'Fashion', ""Men's Clothing""]",35.0966801,-80.9502834,Muscledriver Usa,29708,11,2.5,South Carolina
196,VbfaQcyRqSZ0rGvhgg-3Fw,AwrkVX4iw6H52Ovr6ReRfw,Shopping,432,10/23/2006,390,11,7,125,138,4.408114121,Shawn,6271 Carolina Commons Dr,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Caters': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsTakeOut': False}","['Flowers & Gifts', 'Drugstores', 'Shopping', 'Grocery', 'Food']",34.9368319,-80.820293,Harris Teeter,29707,13,3.5,South Carolina
197,VbfaQcyRqSZ0rGvhgg-3Fw,bHMcWQxUR-41kfEtDRTz0w,Health & Medical,432,10/23/2006,390,11,7,125,138,4.408114121,Shawn,200 Hawthorne Ln,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Hospitals', 'Health & Medical']",35.212018,-80.824243,Novant Health Presybeterian Medical Center,28204,25,3.5,North Carolina
198,2hii37dkKL4POcu6vh_6EA,m2ZvlibFIXL7FfH2lffOKw,Shopping,448,11/28/2009,205,23,8,286,101,4.338364952,Melissa,3674 Hwy 51 N,"{'BusinessAcceptsCreditCards': False, 'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Thrift Stores', 'Flea Markets', 'Shopping']",35.089419,-80.920421,Barnyard Flea Market,29715,29,3,South Carolina
199,Ry1O_KXZHGRI8g5zBR3IcQ,xRs4aFJGAT8eO86pIZ362Q,Shopping,1270,4/22/2010,402,66,8,763,96,4.300273848,John,2913 Selwyn Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","[""Men's Clothing"", 'Fashion', 'Accessories', 'Formal Wear', 'Shopping', 'Shoe Stores']",35.17334105,-80.84000501,Bruce Julian Clothier,28209,14,4.5,North Carolina
200,SlgpAnj2gQd44EM_Uq6DkQ,oLhb7tWPNP5SttENVmGtHw,Shopping,1345,7/7/2009,1583,96,7,1821,105,4.064460382,Jeff,3306-C N Davidson St,"{'DogsAllowed': False, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'WiFi': 'free', 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsTakeOut': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': False}","['Art Galleries', 'Food', 'Coffee & Tea', 'Breweries', 'Shopping', 'Arts & Entertainment']",35.2477994,-80.8040482,Salud Cerveceria,28205,16,4.5,North Carolina
201,aDYNz8cujkDdmbiOh95ANA,06zYmp6wz6DXKRKSv4co8Q,Shopping,1024,9/5/2009,66,61,7,507,103,3.993030938,Julia,16025 Lancaster Hwy,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True}","['Shopping', 'Thrift Stores']",35.03148108,-80.85227251,Goodwill,28277,12,3,North Carolina
202,qjYXOBnladFYhciGBSgAMw,0CVFDxKI1F0rC0N7QZPdwA,Shopping,442,6/18/2010,416,23,7,181,94,3.870705908,Jonathan,1361 Queens Road,{'WiFi': 'free'},"['Public Services & Government', 'Shopping', 'Libraries', 'Bookstores', 'Books', 'Mags', 'Music & Video', 'Education', 'Educational Services']",35.196408,-80.827402,Charlotte Mecklenburg Library - Myers Park,28207,5,3.5,North Carolina
203,qjYXOBnladFYhciGBSgAMw,RSTitmG9qW4LYXQBfNNqpQ,Health & Medical,442,6/18/2010,416,23,7,181,94,3.870705908,Jonathan,5110 Park Rd,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': False}","['Health & Medical', 'Nutritionists', 'Active Life', 'Fitness & Instruction', 'Gyms', 'Boxing']",35.1608893,-80.8492598,9ROUND,28209,5,5,North Carolina
204,s4cki7AiOrOjb5r-ZpbJUw,VSvxhA9651-6XQdqMmlB_Q,Shopping,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,601 Sherman Pl,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False}","['Department Stores', ""Men's Clothing"", 'Swimwear', ""Women's Clothing"", 'Shopping', 'Shoe Stores', 'Fashion', 'Home Decor', 'Home & Garden']",35.01705556,-80.80069732,Kohl's,28173,3,4,North Carolina
205,s4cki7AiOrOjb5r-ZpbJUw,nLtY-gLcQckwzCVZmns3Ig,Home & Service,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,9300 S Tryon,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': True}","['Home Window Tinting', 'Shades & Blinds', 'Auto Glass Services', 'Home Services', 'Automotive', 'Car Window Tinting']",35.132439,-80.941411,Sun Stoppers,28273,17,5,North Carolina
206,s4cki7AiOrOjb5r-ZpbJUw,Fv3bQyHs3EJrlyq_a5mh1A,Health & Medical,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,"16615 Lancaster Highway, Suite 107","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Skin Care', 'Day Spas', 'Beauty & Spas', 'Massage', 'Medical Spas', 'Health & Medical']",35.024082,-80.848949,Hand & Stone Massage and Facial Spa,28277,44,4.5,North Carolina
207,s4cki7AiOrOjb5r-ZpbJUw,Fv3bQyHs3EJrlyq_a5mh1A,Beauty & Spa,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,"16615 Lancaster Highway, Suite 107","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Skin Care', 'Day Spas', 'Beauty & Spas', 'Massage', 'Medical Spas', 'Health & Medical']",35.024082,-80.848949,Hand & Stone Massage and Facial Spa,28277,44,4.5,North Carolina
208,vKUlUXLVylwdttu7h1_Y5Q,_ABVTPkUnbCWgBmakmKXMw,Shopping,862,4/18/2011,279,53,7,335,84,3.758208178,Travis,"2000 S Blvd, Ste 610","{'Alcohol': 'beer_and_wine', 'HasTV': True, 'NoiseLevel': 'average', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': False, 'BikeParking': True, 'Smoking': 'outdoor', 'HappyHour': False, 'WheelchairAccessible': True, 'DogsAllowed': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsTakeOut': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': False, 'GoodForDancing': False}","['Beer', 'Wine & Spirits', 'Nightlife', 'Bars', 'Wine Bars', 'Food', 'Shopping']",35.2092517,-80.86097941,Vin Master,28203,62,4.5,North Carolina
209,6PEIKIibsT3NkG1THRfJPg,7B1MoDZIPF09XCKd4xbaWQ,Shopping,612,3/14/2007,2146,66,11,1345,133,5.944060082,Danielle,230 State St,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Jewelry', 'Art Galleries', 'Arts & Entertainment', 'Shopping']",43.0747804,-89.3893436,Fanny Garver Gallery,53703,3,4.5,Wisconsin
210,6PEIKIibsT3NkG1THRfJPg,DqxHicf794TU74xNkR0FkA,Beauty & Spa,612,3/14/2007,2146,66,11,1345,133,5.944060082,Danielle,"202 State St, Fl 4","{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'GoodForKids': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Beauty & Spas', 'Hair Salons', 'Skin Care', 'Hair Removal', 'Nail Salons', 'Massage']",43.0748907,-89.3882732,Alan Koa Salon & Spa,53703,49,4,Wisconsin
211,KVehpTNCERwMGAx-h9MR-A,abHtl-mu2C0G_RUriG9YmQ,Shopping,450,5/4/2006,8465,131,10,1663,143,5.824356043,Aaron,6666 University Ave,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'GoodForKids': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Home Decor', 'Art Galleries', 'Arts & Entertainment', 'Jewelry', 'Shopping', 'Home & Garden']",43.097268,-89.497264,La Bella Vita,53562,4,4,Wisconsin
212,3LC2sKfvz_nWuJquUDsNnw,NsEAgJ3Tf8PzW-8Pk8gyhQ,Shopping,379,5/22/2006,3315,28,10,1183,143,5.686859661,Bob,4253 W Beltline Hwy,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Music & DVDs', 'Guitar Stores', 'Books', 'Mags', 'Music & Video', 'Local Services', 'Musical Instrument Services', 'Shopping', 'Musical Instruments & Teachers', 'Specialty Schools', 'Education']",43.0958116,-89.517552,Madison Music,53711,3,3.5,Wisconsin
213,3LC2sKfvz_nWuJquUDsNnw,ny0AwrA3vjo3ZpYeRLJfqg,Health & Medical,379,5/22/2006,3315,28,10,1183,143,5.686859661,Bob,4860 Sheboygan Ave,{'ByAppointmentOnly': False},"['Local Services', 'Education', 'Health & Medical', 'Community Service/Non-Profit', 'CPR Classes', 'Blood & Plasma Donation Centers', 'Specialty Schools']",43.0740793,-89.4635398,American Red Cross,53705,4,3,Wisconsin
214,To0GTLW5MGZwOg5TxxZIQA,IjEX9xqyfmF79Np5CZoFyQ,Shopping,1522,2/7/2008,3965,217,10,3940,122,5.53004085,Ericka,200 Egbert Rd,{'RestaurantsPriceRange2': 1},"['Cosmetics & Beauty Supply', 'Shopping', 'Beauty & Spas']",41.3777277,-81.535673,Art of Beauty,44146,3,3.5,Ohio
