,user_id,business_id,business_category,full_state,address,attributes,categories,city,hours,is_open,latitude,longitude,business_name,neighborhood,postal_code,business_review_count,stars,state_small,username,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score
359,qntQp9UoeP6ju8D_W0Y0cw,fZQ3QjGMRELHG9f0WnN8vw,Home & Service,Illinois,119 E University Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Home Services', 'Shopping', 'Furniture Stores', 'Building Supplies', 'Home & Garden', 'Books', 'Mags', 'Music & Video', 'Department Stores', 'Vinyl Records', 'Fashion', 'Thrift Stores']",Champaign,"{'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-16:00'}",1,40.1160509,-88.23776509999999,The Habitat for Humanity ReStore,,61820,23,4.5,IL,Nelson,816,2009-04-30,200,41,7,135,108,4.047238424574559
360,qntQp9UoeP6ju8D_W0Y0cw,UITomlnpbixMcYNXsVV9Rg,Health & Medical,Illinois,109 N Mattis Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'RestaurantsTakeOut': False, 'WheelchairAccessible': True}","['Health & Medical', 'Drugstores', 'Bakeries', 'Pharmacy', 'Food', 'Shopping', 'Flowers & Gifts', 'Grocery', 'Florists']",Champaign,"{'Monday': '9:00-20:00', 'Tuesday': '9:00-20:00', 'Friday': '9:00-20:00', 'Wednesday': '9:00-20:00', 'Thursday': '9:00-20:00', 'Sunday': '11:00-16:00', 'Saturday': '9:00-18:00'}",1,40.1172635611,-88.27857530909999,Schnucks Pharmacy - Champaign,,61821,22,3.5,IL,Nelson,816,2009-04-30,200,41,7,135,108,4.047238424574559
361,qntQp9UoeP6ju8D_W0Y0cw,9qnlmW_Az2itTy0fmoE-7Q,Beauty & Spa,Illinois,841 Bloomington Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}","['Convenience Stores', 'Beauty & Spas', 'Shopping', 'Photography Stores & Services', 'Cosmetics & Beauty Supply', 'Food', 'Drugstores']",Champaign,"{'Monday': '9:00-21:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '8:00-22:00', 'Saturday': '8:00-22:00'}",1,40.131192999999996,-88.25697559999999,Walgreens,,61820,3,4.0,IL,Nelson,816,2009-04-30,200,41,7,135,108,4.047238424574559
362,NXmp8CW4RFKAU0oNWb--wA,phIxx-A5A0YYJbxQU3zpZA,Home & Service,Illinois,702 Crescent Dr,{},"['Real Estate', 'Home Services', 'Apartments']",Champaign,{},1,40.109018,-88.2810032,Campus Property Management,,61821,3,1.0,IL,Lauren,229,2009-05-02,496,12,6,85,107,3.642952877170161
363,qmjoMFMZdLH69_6eGTGDZw,qrKfX7QAOJpSmy0w1eaSrA,Home & Service,Illinois,1500 E and 2750 N,"{'BusinessAcceptsCreditCards': False, 'RestaurantsPriceRange2': 1}","['Nurseries & Gardening', 'Gardeners', 'Home & Garden', 'Tree Services', 'Home Services', 'Shopping']",Mahomet,{},0,40.1928821,-88.4634047,Downing Christmas Tree Farm,,61853,3,5.0,IL,Lisa,320,2009-06-16,521,21,6,97,106,3.6349478185783006
364,qmjoMFMZdLH69_6eGTGDZw,FzVANX7N-FQbUZNfKhFJSg,Beauty & Spa,Illinois,805 S Neil St,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'GoodForKids': True, 'ByAppointmentOnly': True}","['Beauty & Spas', 'Hair Salons', 'Nail Salons']",Champaign,{},1,40.1064755,-88.2436474,Wingard Salon,,61820,8,4.0,IL,Lisa,320,2009-06-16,521,21,6,97,106,3.6349478185783006
365,2-iZ3lifB5gGWcpP6EgCCw,eQCnk--ts5DB_lzonZZB1g,Home & Service,Illinois,5405 5th Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free', 'DogsAllowed': True}","['Home Services', 'Apartments', 'Real Estate', 'Hotels', 'Hotels & Travel', 'Event Planning & Services', 'Venues & Event Spaces']",Pittsburgh,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.4486860521,-79.9339957288,Shadyside Inn All Suites Hotel,Shadyside,15232,61,4.0,PA,Matthew,293,2008-07-10,896,18,5,113,117,3.3915839932412166
366,2-iZ3lifB5gGWcpP6EgCCw,ChjKd6HgLKmUAQnsrpDSBA,Beauty & Spa,Illinois,3006 Crossing Ct,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'GoodForKids': True, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Beauty & Spas', 'Day Spas', 'Hair Salons']",Champaign,"{'Monday': '8:00-20:00', 'Tuesday': '8:00-20:00', 'Friday': '8:00-20:00', 'Wednesday': '8:00-20:00', 'Thursday': '8:00-20:00', 'Sunday': '12:00-17:00', 'Saturday': '8:00-18:00'}",1,40.085060399999996,-88.29569140000001,BJ Grand Salon & Spa,,61820,25,3.5,IL,Matthew,293,2008-07-10,896,18,5,113,117,3.3915839932412166
367,Ng3pvTZJR7vXZ49hYnWzow,eQCnk--ts5DB_lzonZZB1g,Home & Service,Pennsylvania,5405 5th Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free', 'DogsAllowed': True}","['Home Services', 'Apartments', 'Real Estate', 'Hotels', 'Hotels & Travel', 'Event Planning & Services', 'Venues & Event Spaces']",Pittsburgh,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.4486860521,-79.9339957288,Shadyside Inn All Suites Hotel,Shadyside,15232,61,4.0,PA,Vin,255,2007-09-16,32,15,8,177,127,4.652454583545569
368,weCeiXxZBhBY5mX9y6jS1A,ImsH-N-I-I6yxATvNPSzUg,Home & Service,Illinois,1005 W Gregory Dr,{'BusinessAcceptsCreditCards': False},"['Apartments', 'Home Services', 'Real Estate', 'University Housing']",Urbana,{},1,40.10413320000001,-88.22094279999999,Allen Hall,,61803,3,3.5,IL,Jess,567,2006-10-15,51,43,4,269,138,3.2624511472190685
369,weCeiXxZBhBY5mX9y6jS1A,6kkxRV8H9SQLybj0xnEbMw,Beauty & Spa,Illinois,2300 Paseo Verde Pkwy,"{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False}","['Resorts', 'Hotels', 'Day Spas', 'Beauty & Spas', 'Hotels & Travel', 'Casinos', 'Arts & Entertainment', 'Event Planning & Services']",Henderson,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.020552,-115.08998400000002,Green Valley Ranch Resort & Spa,Anthem,89052,756,3.5,NV,Jess,567,2006-10-15,51,43,4,269,138,3.2624511472190685
370,gZP_FtePocaNywKLKjjKwQ,b12qS86-9a_prAfFIdRD2w,Home & Service,Minnesota,3219 N 7th St,{},"['Home Services', 'Towing', 'Keys & Locksmiths', 'Roadside Assistance', 'Automotive']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,35.628718299999996,-105.22703200000001,Highland Wrecker Services,,87701,3,3.5,MN,Alex,1,2014-02-05,0,0,0,0,50,0.6172839506172839
371,kTJG8q4tRKQCol1w7j0gog,b12qS86-9a_prAfFIdRD2w,Home & Service,Minnesota,3219 N 7th St,{},"['Home Services', 'Towing', 'Keys & Locksmiths', 'Roadside Assistance', 'Automotive']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,35.628718299999996,-105.22703200000001,Highland Wrecker Services,,87701,3,3.5,MN,Tom,2,2015-08-22,0,0,0,0,32,0.3950617283950617
372,BQKjFPJpolS6yqulFX4Wog,b12qS86-9a_prAfFIdRD2w,Home & Service,Minnesota,3219 N 7th St,{},"['Home Services', 'Towing', 'Keys & Locksmiths', 'Roadside Assistance', 'Automotive']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,35.628718299999996,-105.22703200000001,Highland Wrecker Services,,87701,3,3.5,MN,Conley,11,2015-09-14,0,0,0,1,31,0.38271966707903937
373,8DEyKVyplnOcSKx39vatbg,Bi673pHAK0iLxHNomEtrZw,Home & Service,Nevada,4201 S Decatur Blvd,{'BusinessAcceptsCreditCards': False},"['Apartments', 'Real Estate', 'Home Services']",Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '12:00-17:00', 'Saturday': '10:00-17:00'}",1,36.1125787,-115.20918119999999,Boulevard at 4201 Apartments,,89103,28,2.0,NV,Philip,807,2007-06-09,81035,511,9,10914,130,6.767160481440791
374,8DEyKVyplnOcSKx39vatbg,kV1VVT4ScYuZoXHAhWcDkg,Health & Medical,Nevada,5875 S Rainbow Blvd 102,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage Therapy', 'Health & Medical', 'Halotherapy', 'Oxygen Bars', 'Float Spa', 'Beauty & Spas']",Las Vegas,"{'Monday': '16:00-22:00', 'Tuesday': '10:00-22:00', 'Friday': '10:00-22:00', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '10:00-22:00', 'Saturday': '10:00-22:00'}",1,36.082051799999995,-115.2432648,True REST Float Spa,Spring Valley,89118,69,4.5,NV,Philip,807,2007-06-09,81035,511,9,10914,130,6.767160481440791
375,8DEyKVyplnOcSKx39vatbg,kV1VVT4ScYuZoXHAhWcDkg,Beauty & Spa,Nevada,5875 S Rainbow Blvd 102,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Massage Therapy', 'Health & Medical', 'Halotherapy', 'Oxygen Bars', 'Float Spa', 'Beauty & Spas']",Las Vegas,"{'Monday': '16:00-22:00', 'Tuesday': '10:00-22:00', 'Friday': '10:00-22:00', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '10:00-22:00', 'Saturday': '10:00-22:00'}",1,36.082051799999995,-115.2432648,True REST Float Spa,Spring Valley,89118,69,4.5,NV,Philip,807,2007-06-09,81035,511,9,10914,130,6.767160481440791
376,rt3PC7WCgCKsoufmQJELfw,gf8LY-OCB7AKnEYCXhmZdQ,Home & Service,Nevada,5050 S Fort Apache Rd,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Shopping', 'Hardware Stores', 'Home & Garden', 'Home Services', 'Lighting Fixtures & Equipment', 'Building Supplies', 'Nurseries & Gardening']",W Spring Valley,"{'Monday': '6:00-22:00', 'Tuesday': '6:00-22:00', 'Friday': '6:00-22:00', 'Wednesday': '6:00-22:00', 'Thursday': '6:00-22:00', 'Sunday': '8:00-20:00', 'Saturday': '6:00-22:00'}",1,36.097164,-115.294495,Lowe's Home Improvement,Spring Valley,89148,53,3.0,NV,Teri,1012,2005-07-06,2942,325,12,6504,153,6.719279584739398
377,rt3PC7WCgCKsoufmQJELfw,5rxJpTkeJa5rxMvL2NbSnQ,Health & Medical,Nevada,"5761 South Fort Apache, Fl 2","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Shopping', 'Baby Gear & Furniture', 'Health & Medical', 'Massage', 'Medical Spas', 'Beauty & Spas']",Las Vegas,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-19:00', 'Wednesday': '10:00-19:00', 'Thursday': '10:00-19:00', 'Saturday': '9:00-17:00'}",1,36.083667299999995,-115.2998994,Belly Bliss,Spring Valley,89148,71,5.0,NV,Teri,1012,2005-07-06,2942,325,12,6504,153,6.719279584739398
378,lufa4bHQd3XLYQE1zXis0g,ZjSzUWHtnpCfjsa7CksSOg,Home & Service,Nevada,145 E Harmon Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'WiFi': 'free', 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Hotels', 'Home Services', 'Hotels & Travel', 'Event Planning & Services', 'Home Cleaning', 'Beauty & Spas', 'Day Spas', 'Resorts']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.1062541389,-115.166586185,The Signature at MGM Grand,Eastside,89109,1509,4.0,NV,Lisa,1836,2006-06-12,208,207,12,1315,142,6.465531226707793
379,IDl8QswIXwI6Fr6KW3TbRw,ZjSzUWHtnpCfjsa7CksSOg,Home & Service,Nevada,145 E Harmon Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'WiFi': 'free', 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Hotels', 'Home Services', 'Hotels & Travel', 'Event Planning & Services', 'Home Cleaning', 'Beauty & Spas', 'Day Spas', 'Resorts']",Las Vegas,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,36.1062541389,-115.166586185,The Signature at MGM Grand,Eastside,89109,1509,4.0,NV,Joseph,1171,2008-05-02,49155,526,9,27533,119,6.130413841015301
380,8h1r7mXd-H225yDgc4EMPg,JDDg0KzpWJOO68PfMqfJbg,Home & Service,Nevada,"3623 S Las Vegas Blvd, Ste 222","{'DogsAllowed': True, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Jewelry', 'Home Services', 'Shopping', 'Home & Garden', 'Home Decor', 'Rugs', 'Cosmetics & Beauty Supply', 'Beauty & Spas', 'Lighting Fixtures & Equipment']",Las Vegas,"{'Monday': '10:00-22:00', 'Tuesday': '10:00-22:00', 'Friday': '10:00-23:00', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '10:00-22:00', 'Saturday': '10:00-23:00'}",1,36.1141451,-115.17198859999999,LoLo Exotic Home Goods and Jewelry,The Strip,89109,22,5.0,NV,Sarah,1147,2005-11-23,6339,55,12,252,149,6.592182379031748
381,y-dpL5Iun_Drej8DFGfAgg,0q3PLf-a_5hCUIsgjkWMiw,Home & Service,New York,"6975 S Decatur, Ste 160","{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False}","['Landscaping', 'Home Services', 'Artificial Turf']",Las Vegas,"{'Monday': '7:00-17:00', 'Tuesday': '7:00-17:00', 'Friday': '7:00-17:00', 'Wednesday': '7:00-17:00', 'Thursday': '7:00-17:00', 'Saturday': '8:00-12:00'}",1,36.0630339,-115.21008959999999,SYNLawn Nevada,Spring Valley,89118,17,4.5,NV,Michelle,88,2010-08-10,19,5,2,24,92,1.9075983823545284
382,cRXFtnOJz-yw_EMdavtDzA,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Michael,2,2008-09-28,1,0,0,0,115,1.4197708871406824
383,knySv4Xsnx5ifUQxk8aRqQ,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Porsche,80,2012-02-02,63,2,0,20,74,0.9156300884900028
384,Fl0ikMuhlT5CdlilDrX1YQ,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Nance,21,2012-06-29,7,0,0,17,70,0.8643836367481985
385,X4KvWGo05jwT8M4hb5uSSA,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Megan,8,2013-01-21,1,0,0,0,63,0.777795578498707
386,FG-2EY4LtcjcdyR69bekgQ,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Kindrea,2,2013-12-18,0,0,0,0,52,0.6419753086419753
387,nA0IUjfVQGFXWJwmY9lZhg,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Norama,5,2014-05-10,2,1,0,0,47,0.5807105361378138
388,oT4RjuVnyOgWmDkgpnL1QA,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Marlyn,7,2015-08-12,0,1,0,1,32,0.39549336720709344
389,JIi-QLF1DIxgj8Q9_Z5zNw,2Gc0f44JbkQBMoImlhDf9g,Home & Service,New York,3825 Craig Crossing Dr,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Real Estate', 'Apartments', 'Home Services']",North Las Vegas,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,36.2381346,-115.1906098,Tribeca North Luxury Apartments Homes,,89032,9,2.5,NY,Eva,2,2015-12-16,0,0,0,0,28,0.3456790123456789
390,DXh8yxwZCg5Ckj5kmDvKXw,UG4pl2aQvlSf21eaL8Yq2w,Home & Service,North Carolina,214 N Tryon St,"{'BusinessAcceptsCreditCards': False, 'ByAppointmentOnly': True}","['Real Estate', 'Home Services', 'Public Services & Government', 'Landmarks & Historical Buildings']",Charlotte,{},1,35.22796760000001,-80.8412983,Hearst Tower,First Ward,28202,6,4.0,NC,Michael,1034,2008-02-13,162,106,10,1469,122,5.405895036614616
391,DXh8yxwZCg5Ckj5kmDvKXw,rTwDesPNbL-Qde8pUfRcPg,Health & Medical,North Carolina,"725 Providence Rd, Ste 301",{'ByAppointmentOnly': True},"['Dentists', 'Health & Medical', 'Cosmetic Dentists', 'General Dentistry', 'Oral Surgeons']",Charlotte,{},0,35.2000528,-80.8248593,"Sandra Simmons-Boyd, DDS",Elizabeth,28207,11,4.5,NC,Michael,1034,2008-02-13,162,106,10,1469,122,5.405895036614616
392,TYCkjEHPSJSnFb6m6GDluw,IWDxKvfVAXRWD9oi8qEZtw,Home & Service,North Carolina,1000 Progress Pl,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False}","['Home Services', 'Local Services', 'Telecommunications', 'Internet Service Providers', 'IT Services & Computer Repair', 'Professional Services']",Concord,{},1,35.449459000000004,-80.5963465,Acn Inc.,,28026,5,2.5,NC,Mike,317,2008-02-06,1096,65,9,1147,122,5.0191917613869474
393,TLdMXf2gt9Am9LOLL_T2FQ,JIo6t97S9fV2H-jDWGbyWg,Home & Service,North Carolina,255 W Mlk Jr Blvd,"{'BusinessAcceptsCreditCards': False, 'ByAppointmentOnly': False}","['Home Services', 'Apartments', 'Real Estate']",Charlotte,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '13:00-17:00', 'Saturday': '10:00-17:00'}",1,35.2260161,-80.84804229999999,Catalyst,Uptown,28202,23,3.5,NC,Brandy,448,2008-07-07,45,15,9,176,117,4.913840969713252
394,gqpnDoFx42U5NdtejYfKOg,yZ5lm5VusDE9aoePD_eivg,Home & Service,North Carolina,"6655 S Cimarron Rd, Ste 200","{'BusinessAcceptsCreditCards': False, 'ByAppointmentOnly': False}","['Home Services', 'Real Estate', 'Property Management']",Las Vegas,"{'Friday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Monday': '8:30-17:30'}",1,36.068354,-115.270618,Terra West Management Services,Spring Valley,89113,57,2.5,NV,Jen,404,2007-04-09,341,27,8,512,132,4.7260315830312365
395,_uqIpl5tzucKuIlZZPBZRw,TKQT8EhCom4WIGKb9PbKpw,Home & Service,North Carolina,520 West 5th Street,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False}","['Apartments', 'Home Services', 'Real Estate']",Charlotte,"{'Monday': '9:00-18:00', 'Tuesday': '9:00-18:00', 'Friday': '9:00-18:00', 'Wednesday': '9:00-18:00', 'Thursday': '9:00-18:00', 'Sunday': '10:00-17:00', 'Saturday': '10:00-17:00'}",1,35.2324117,-80.84610970000001,Camden Cotton Mills,Third Ward,28202,13,4.0,NC,Eric,591,2008-02-22,590,53,8,244,122,4.617166178812914
396,_uqIpl5tzucKuIlZZPBZRw,0ZTMA0VS-SWnD_BGoIfP3A,Health & Medical,North Carolina,7920 Moores Chapel Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Doctors', 'Health & Medical', 'Family Practice']",Charlotte,"{'Friday': '8:30-17:00', 'Tuesday': '8:30-17:00', 'Thursday': '8:30-17:00', 'Wednesday': '8:30-17:00', 'Monday': '8:30-17:00'}",1,35.275642,-80.93732299999999,Northwest Family Physicians,Paw Creek,28214,12,4.0,NC,Eric,591,2008-02-22,590,53,8,244,122,4.617166178812914
