,user_id,business_id,business_category,user_reviews_count,yelping_since,useful,fans,elite_count,compliment_count,months_since,final_score,user_name,address,attributes,categories,city,hours,is_open,latitude,longitude,business_name,neighborhood,postal_code,business_review_count,stars,business_state
280,QuZbJquRtbY9O9JrB9NpxQ,C0C7IxBSC1df0FwXODZCvw,Shopping,1636,7/7/2007,11734,157,11,5070,129,6.117776517999999,Jim,15279 N Scottsdale Rd,"{'RestaurantsPriceRange2': 3, 'DogsAllowed': True, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Shopping Centers']",Scottsdale,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '12:00-18:00', 'Saturday': '10:00-21:00'}",1,33.6251384,-111.92504679999999,Scottsdale Quarter,,85254,109,4.0,Arizona
281,QuZbJquRtbY9O9JrB9NpxQ,D_7ee6sxfuzfBLYQ_02D2Q,Home & Service,1636,7/7/2007,11734,157,11,5070,129,6.117776517999999,Jim,"835 W Warner Rd, Ste 101-625","{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False}","['Home Services', 'Local Services', 'Appliances & Repair', 'Heating & Air Conditioning/HVAC', 'Electricians']",Gilbert,"{'Monday': '7:00-17:00', 'Tuesday': '7:00-17:00', 'Friday': '7:00-17:00', 'Wednesday': '7:00-17:00', 'Thursday': '7:00-17:00', 'Saturday': '7:00-12:00'}",1,33.3339386,-111.80812009999998,A-Quality Refrigeration Inc,,85233,35,4.0,Arizona
282,QuZbJquRtbY9O9JrB9NpxQ,OXXlNo095qa3ghyPPw4Tog,Health & Medical,1636,7/7/2007,11734,157,11,5070,129,6.117776517999999,Jim,595 North Dobson Road Suite C 48,{'ByAppointmentOnly': True},"['Health & Medical', 'Cardiologists', 'Doctors']",Chandler,{},1,33.3130044,-111.87507749999999,"Dr. James F. Ganem, MD",,85224,10,4.0,Arizona
283,s2c7-9bqMhjA8POuKIHm8g,HJx0usnyVijOom2q73xGIA,Shopping,880,1/17/2007,1778,124,11,5128,135,6.000711744,Alicia,189 Crocker Park Blvd,"{'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Shopping Centers']",Westlake,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '11:00-18:00', 'Saturday': '10:00-21:00'}",1,41.45965369,-81.95192456,Crocker Park,,44145,89,4.0,Ohio
284,WslBIvrC1ezr4VAvPMEyMA,txodFNzGjXaHQsQQU70Jjw,Shopping,564,12/27/2006,922,52,11,1714,136,5.954651671000001,Damian,60 Kendall Park Rd,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'GoodForKids': False, 'WheelchairAccessible': True}","['Sporting Goods', 'Outdoor Gear', 'Hiking', 'Shopping', 'Active Life']",Peninsula,"{'Monday': '10:00-20:00', 'Tuesday': '10:00-20:00', 'Friday': '10:00-20:00', 'Wednesday': '10:00-20:00', 'Thursday': '10:00-20:00', 'Sunday': '11:00-18:00', 'Saturday': '10:00-19:00'}",1,41.219688,-81.492836,Appalachian Outfitters,,44264,15,3.5,Ohio
285,kcLuh-ck_Zj07TsodaaNUA,8E5l83iGubQmtivb24TL_Q,Shopping,647,5/14/2007,16,84,11,431,131,5.885850994,Ferdinand,26100 Cedar Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Department Stores', ""Men's Clothing"", 'Jewelry', 'Accessories', ""Women's Clothing"", 'Shopping', 'Fashion', 'Shoe Stores']",Beachwood,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '12:00-18:00', 'Saturday': '10:00-21:00'}",1,41.49948693,-81.49417903,Saks Fifth Avenue,,44122,27,3.5,Ohio
286,kcLuh-ck_Zj07TsodaaNUA,j1N0QWrRnVHnUdTWFI-E9w,Home & Service,647,5/14/2007,16,84,11,431,131,5.885850994,Ferdinand,5540 Mayfield Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Shopping', 'Home Decor', 'Home Services', 'Lighting Fixtures & Equipment', 'Home & Garden']",Lyndhurst,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-20:00', 'Sunday': '12:00-16:00', 'Saturday': '10:00-18:00'}",1,41.51955039999999,-81.4799904,Cleveland Lighting,,44124,5,2.0,Ohio
287,0Igx-a1wAstiBDerGxXk2A,BY7gsltYdGs4AhyeYxkBQg,Shopping,2184,1/14/2009,46158,143,9,4606,111,5.731424637000001,Jen,204 N Main St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Books', 'Mags', 'Music & Video', 'Bookstores', 'Shopping']",Hudson,"{'Monday': '9:00-19:00', 'Tuesday': '9:00-19:00', 'Friday': '9:00-19:00', 'Wednesday': '9:00-19:00', 'Thursday': '9:00-19:00', 'Sunday': '12:00-17:00', 'Saturday': '10:00-19:00'}",1,41.2428,-81.440702,The Learned Owl,,44236,9,5.0,Ohio
288,U9yWtQO_0LPjtaU9jN0JsA,awQ89Xl8A4viRosgPaZaww,Shopping,1572,11/28/2006,144,115,11,383,137,5.975298565,Jean,6300 5th Ave,"{'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}","['Education', 'Art Galleries', 'Art Classes', 'Arts & Entertainment', 'Shopping', 'Museums']",Pittsburgh,"{'Tuesday': '10:00-17:00', 'Friday': '10:00-17:00', 'Wednesday': '10:00-17:00', 'Thursday': '10:00-17:00', 'Sunday': '12:00-17:00', 'Saturday': '10:00-17:00'}",1,40.452869,-79.92072900000001,Pittsburgh Center For The Arts,Shadyside,15232,3,3.0,Pennsylvania
289,ybJkYYEBvFGVb-or4i9_oA,KsTsrgto44J3F4vIR0HEAw,Shopping,2139,5/17/2007,3420,83,11,1477,131,5.949800737,Rebecca,5820 Forbes Ave,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Home Decor', 'Home & Garden', 'Cards & Stationery', 'Flowers & Gifts', 'Jewelry', 'Shopping', 'Arts & Crafts', 'Event Planning & Services']",Pittsburgh,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-20:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-20:00', 'Saturday': '10:00-18:00'}",1,40.4378519,-79.922053,Ten Thousand Villages,Squirrel Hill,15217,11,4.5,Pennsylvania
290,ybJkYYEBvFGVb-or4i9_oA,hjFlC7rBrnxmVcBeIB79IA,Beauty & Spa,2139,5/17/2007,3420,83,11,1477,131,5.949800737,Rebecca,3500 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'BikeParking': True, 'ByAppointmentOnly': False}","['Cosmetics & Beauty Supply', 'Shopping', 'Beauty & Spas']",Las Vegas,"{'Monday': '10:00-23:00', 'Tuesday': '10:00-23:00', 'Friday': '10:00-0:00', 'Wednesday': '10:00-23:00', 'Thursday': '10:00-23:00', 'Sunday': '10:00-23:00', 'Saturday': '10:00-0:00'}",1,36.1173432,-115.1763623,INGLOT Cosmetics,The Strip,89109,49,3.5,Nevada
291,S05NY_oZqxAVlS2OLkHmNQ,dYhnPLaCxvcoQgrKqSLHig,Shopping,483,1/21/2008,11482,158,10,10752,123,5.67558505,Bong,587 Greenway Industrial Dr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': True}","['Shopping', 'Sporting Goods', 'Fashion', ""Men's Clothing""]",Fort Mill,"{'Friday': '9:00-16:00', 'Tuesday': '9:00-16:00', 'Thursday': '9:00-16:00', 'Wednesday': '9:00-16:00', 'Monday': '9:00-16:00'}",0,35.0966801,-80.9502834,Muscledriver Usa,,29708,11,2.5,South Carolina
292,VbfaQcyRqSZ0rGvhgg-3Fw,AwrkVX4iw6H52Ovr6ReRfw,Shopping,432,10/23/2006,390,11,7,125,138,4.4081141210000006,Shawn,6271 Carolina Commons Dr,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Caters': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsTakeOut': False}","['Flowers & Gifts', 'Drugstores', 'Shopping', 'Grocery', 'Food']",Indian Land,"{'Monday': '6:00-23:00', 'Tuesday': '6:00-23:00', 'Friday': '6:00-23:00', 'Wednesday': '6:00-23:00', 'Thursday': '6:00-23:00', 'Sunday': '6:00-23:00', 'Saturday': '6:00-23:00'}",1,34.936831899999994,-80.820293,Harris Teeter,,29707,13,3.5,South Carolina
293,VbfaQcyRqSZ0rGvhgg-3Fw,bHMcWQxUR-41kfEtDRTz0w,Health & Medical,432,10/23/2006,390,11,7,125,138,4.4081141210000006,Shawn,200 Hawthorne Ln,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}","['Hospitals', 'Health & Medical']",Charlotte,{},1,35.212018,-80.82424300000001,Novant Health Presybeterian Medical Center,Elizabeth,28204,25,3.5,North Carolina
294,2hii37dkKL4POcu6vh_6EA,m2ZvlibFIXL7FfH2lffOKw,Shopping,448,11/28/2009,205,23,8,286,101,4.338364952,Melissa,3674 Hwy 51 N,"{'BusinessAcceptsCreditCards': False, 'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","['Thrift Stores', 'Flea Markets', 'Shopping']",Fort Mill,"{'Sunday': '8:00-16:30', 'Saturday': '7:00-16:30'}",1,35.089419,-80.92042099999999,Barnyard Flea Market,,29715,29,3.0,South Carolina
295,Ry1O_KXZHGRI8g5zBR3IcQ,xRs4aFJGAT8eO86pIZ362Q,Shopping,1270,4/22/2010,402,66,8,763,96,4.300273848,John,2913 Selwyn Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'WheelchairAccessible': True}","[""Men's Clothing"", 'Fashion', 'Accessories', 'Formal Wear', 'Shopping', 'Shoe Stores']",Charlotte,"{'Monday': '10:00-19:00', 'Tuesday': '10:00-19:00', 'Friday': '10:00-19:00', 'Wednesday': '10:00-19:00', 'Thursday': '10:00-19:00', 'Sunday': '13:00-17:00', 'Saturday': '10:00-19:00'}",1,35.17334105,-80.84000501,Bruce Julian Clothier,,28209,14,4.5,North Carolina
296,SlgpAnj2gQd44EM_Uq6DkQ,oLhb7tWPNP5SttENVmGtHw,Shopping,1345,7/7/2009,1583,96,7,1821,105,4.064460382,Jeff,3306-C N Davidson St,"{'DogsAllowed': False, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'WiFi': 'free', 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'RestaurantsTakeOut': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': False}","['Art Galleries', 'Food', 'Coffee & Tea', 'Breweries', 'Shopping', 'Arts & Entertainment']",Charlotte,"{'Monday': '7:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-0:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-19:00', 'Saturday': '11:00-0:00'}",1,35.2477994,-80.80404820000001,Salud Cerveceria,NoDa,28205,16,4.5,North Carolina
297,aDYNz8cujkDdmbiOh95ANA,06zYmp6wz6DXKRKSv4co8Q,Shopping,1024,9/5/2009,66,61,7,507,103,3.993030938,Julia,16025 Lancaster Hwy,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True}","['Shopping', 'Thrift Stores']",Charlotte,"{'Monday': '9:00-21:00', 'Tuesday': '9:00-21:00', 'Friday': '9:00-21:00', 'Wednesday': '9:30-21:00', 'Thursday': '9:30-21:00', 'Sunday': '9:00-19:00', 'Saturday': '9:00-21:00'}",1,35.03148108,-80.85227251,Goodwill,Ballantyne,28277,12,3.0,North Carolina
298,qjYXOBnladFYhciGBSgAMw,0CVFDxKI1F0rC0N7QZPdwA,Shopping,442,6/18/2010,416,23,7,181,94,3.870705908,Jonathan,1361 Queens Road,{'WiFi': 'free'},"['Public Services & Government', 'Shopping', 'Libraries', 'Bookstores', 'Books', 'Mags', 'Music & Video', 'Education', 'Educational Services']",Charlotte,"{'Monday': '9:00-20:00', 'Tuesday': '9:00-20:00', 'Friday': '9:00-17:00', 'Wednesday': '9:00-20:00', 'Thursday': '9:00-20:00', 'Saturday': '9:00-17:00'}",1,35.196408,-80.827402,Charlotte Mecklenburg Library - Myers Park,Myers Park,28207,5,3.5,North Carolina
299,qjYXOBnladFYhciGBSgAMw,RSTitmG9qW4LYXQBfNNqpQ,Health & Medical,442,6/18/2010,416,23,7,181,94,3.870705908,Jonathan,5110 Park Rd,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': False}","['Health & Medical', 'Nutritionists', 'Active Life', 'Fitness & Instruction', 'Gyms', 'Boxing']",Charlotte,"{'Monday': '15:30-20:00', 'Tuesday': '15:30-20:00', 'Friday': '15:30-19:00', 'Wednesday': '15:30-20:00', 'Thursday': '15:30-20:00', 'Saturday': '7:00-12:00'}",1,35.1608893,-80.8492598,9ROUND,South Park,28209,5,5.0,North Carolina
300,s4cki7AiOrOjb5r-ZpbJUw,VSvxhA9651-6XQdqMmlB_Q,Shopping,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,601 Sherman Pl,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False}","['Department Stores', ""Men's Clothing"", 'Swimwear', ""Women's Clothing"", 'Shopping', 'Shoe Stores', 'Fashion', 'Home Decor', 'Home & Garden']",Waxhaw,"{'Monday': '8:00-23:00', 'Tuesday': '8:00-23:00', 'Friday': '8:00-23:00', 'Wednesday': '8:00-23:00', 'Thursday': '8:00-23:00', 'Sunday': '8:00-23:00', 'Saturday': '7:00-23:00'}",1,35.01705556,-80.80069732,Kohl's,,28173,3,4.0,North Carolina
301,s4cki7AiOrOjb5r-ZpbJUw,nLtY-gLcQckwzCVZmns3Ig,Home & Service,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,9300 S Tryon,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': True}","['Home Window Tinting', 'Shades & Blinds', 'Auto Glass Services', 'Home Services', 'Automotive', 'Car Window Tinting']",Charlotte,"{'Monday': '8:00-18:00', 'Tuesday': '8:00-18:00', 'Friday': '8:00-18:00', 'Wednesday': '8:00-18:00', 'Thursday': '8:00-18:00', 'Saturday': '8:00-15:00'}",1,35.132439,-80.941411,Sun Stoppers,Steele Creek,28273,17,5.0,North Carolina
302,s4cki7AiOrOjb5r-ZpbJUw,Fv3bQyHs3EJrlyq_a5mh1A,Health & Medical,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,"16615 Lancaster Highway, Suite 107","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Skin Care', 'Day Spas', 'Beauty & Spas', 'Massage', 'Medical Spas', 'Health & Medical']",Charlotte,"{'Monday': '8:00-22:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '10:00-18:00', 'Saturday': '8:00-18:00'}",1,35.024082,-80.848949,Hand & Stone Massage and Facial Spa,Ballantyne,28277,44,4.5,North Carolina
303,s4cki7AiOrOjb5r-ZpbJUw,Fv3bQyHs3EJrlyq_a5mh1A,Beauty & Spa,392,10/3/2010,1063,31,7,372,90,3.836955407,Brian,"16615 Lancaster Highway, Suite 107","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Skin Care', 'Day Spas', 'Beauty & Spas', 'Massage', 'Medical Spas', 'Health & Medical']",Charlotte,"{'Monday': '8:00-22:00', 'Tuesday': '8:00-22:00', 'Friday': '8:00-22:00', 'Wednesday': '8:00-22:00', 'Thursday': '8:00-22:00', 'Sunday': '10:00-18:00', 'Saturday': '8:00-18:00'}",1,35.024082,-80.848949,Hand & Stone Massage and Facial Spa,Ballantyne,28277,44,4.5,North Carolina
304,vKUlUXLVylwdttu7h1_Y5Q,_ABVTPkUnbCWgBmakmKXMw,Shopping,862,4/18/2011,279,53,7,335,84,3.7582081780000003,Travis,"2000 S Blvd, Ste 610","{'Alcohol': 'beer_and_wine', 'HasTV': True, 'NoiseLevel': 'average', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': False, 'BikeParking': True, 'Smoking': 'outdoor', 'HappyHour': False, 'WheelchairAccessible': True, 'DogsAllowed': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsTakeOut': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': False, 'GoodForDancing': False}","['Beer', 'Wine & Spirits', 'Nightlife', 'Bars', 'Wine Bars', 'Food', 'Shopping']",Charlotte,"{'Monday': '10:00-22:00', 'Tuesday': '12:00-22:00', 'Friday': '12:00-23:00', 'Wednesday': '12:00-22:00', 'Thursday': '12:00-22:00', 'Sunday': '12:00-18:00', 'Saturday': '11:00-23:00'}",1,35.2092517,-80.86097941,Vin Master,South End,28203,62,4.5,North Carolina
305,6PEIKIibsT3NkG1THRfJPg,7B1MoDZIPF09XCKd4xbaWQ,Shopping,612,3/14/2007,2146,66,11,1345,133,5.944060082000001,Danielle,230 State St,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Jewelry', 'Art Galleries', 'Arts & Entertainment', 'Shopping']",Madison,"{'Monday': '9:00-17:00', 'Tuesday': '9:00-17:00', 'Friday': '9:00-17:00', 'Wednesday': '9:00-17:00', 'Thursday': '9:00-17:00', 'Saturday': '9:00-17:00'}",0,43.0747804,-89.3893436,Fanny Garver Gallery,Capitol,53703,3,4.5,Wisconsin
306,6PEIKIibsT3NkG1THRfJPg,DqxHicf794TU74xNkR0FkA,Beauty & Spa,612,3/14/2007,2146,66,11,1345,133,5.944060082000001,Danielle,"202 State St, Fl 4","{'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'GoodForKids': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Beauty & Spas', 'Hair Salons', 'Skin Care', 'Hair Removal', 'Nail Salons', 'Massage']",Madison,"{'Monday': '9:00-20:00', 'Tuesday': '9:00-21:00', 'Friday': '8:00-18:00', 'Wednesday': '9:00-21:00', 'Thursday': '9:00-21:00', 'Saturday': '8:00-16:00'}",1,43.0748907,-89.38827320000001,Alan Koa Salon & Spa,Capitol,53703,49,4.0,Wisconsin
307,KVehpTNCERwMGAx-h9MR-A,abHtl-mu2C0G_RUriG9YmQ,Shopping,450,5/4/2006,8465,131,10,1663,143,5.824356043,Aaron,6666 University Ave,"{'DogsAllowed': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'GoodForKids': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}","['Home Decor', 'Art Galleries', 'Arts & Entertainment', 'Jewelry', 'Shopping', 'Home & Garden']",Middleton,"{'Tuesday': '10:30-18:00', 'Friday': '10:30-17:00', 'Wednesday': '10:30-18:00', 'Thursday': '10:30-18:00', 'Saturday': '10:00-16:00'}",0,43.097268,-89.497264,La Bella Vita,,53562,4,4.0,Wisconsin
308,3LC2sKfvz_nWuJquUDsNnw,NsEAgJ3Tf8PzW-8Pk8gyhQ,Shopping,379,5/22/2006,3315,28,10,1183,143,5.686859661000001,Bob,4253 W Beltline Hwy,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}","['Music & DVDs', 'Guitar Stores', 'Books', 'Mags', 'Music & Video', 'Local Services', 'Musical Instrument Services', 'Shopping', 'Musical Instruments & Teachers', 'Specialty Schools', 'Education']",Madison,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Saturday': '10:00-17:00'}",1,43.095811600000005,-89.517552,Madison Music,,53711,3,3.5,Wisconsin
309,3LC2sKfvz_nWuJquUDsNnw,ny0AwrA3vjo3ZpYeRLJfqg,Health & Medical,379,5/22/2006,3315,28,10,1183,143,5.686859661000001,Bob,4860 Sheboygan Ave,{'ByAppointmentOnly': False},"['Local Services', 'Education', 'Health & Medical', 'Community Service/Non-Profit', 'CPR Classes', 'Blood & Plasma Donation Centers', 'Specialty Schools']",Madison,{},1,43.074079299999994,-89.46353979999999,American Red Cross,,53705,4,3.0,Wisconsin
310,To0GTLW5MGZwOg5TxxZIQA,IjEX9xqyfmF79Np5CZoFyQ,Shopping,1522,2/7/2008,3965,217,10,3940,122,5.53004085,Ericka,200 Egbert Rd,{'RestaurantsPriceRange2': 1},"['Cosmetics & Beauty Supply', 'Shopping', 'Beauty & Spas']",Bedford,{},1,41.3777277,-81.535673,Art of Beauty,,44146,3,3.5,Ohio
311,To0GTLW5MGZwOg5TxxZIQA,IjEX9xqyfmF79Np5CZoFyQ,Beauty & Spa,1522,2/7/2008,3965,217,10,3940,122,5.53004085,Ericka,200 Egbert Rd,{'RestaurantsPriceRange2': 1},"['Cosmetics & Beauty Supply', 'Shopping', 'Beauty & Spas']",Bedford,{},1,41.3777277,-81.535673,Art of Beauty,,44146,3,3.5,Ohio
312,UQFE3BT1rsIYrcDvu_XVow,79V8osIXJft6FIixcnFRww,Home & Service,1379,7/22/2005,274,98,13,478,153,6.937441615,Mike,6825 E 4th St,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free', 'DogsAllowed': True}","['Home Services', 'Apartments', 'Hotels', 'Event Planning & Services', 'Real Estate', 'Hotels & Travel']",Scottsdale,"{'Monday': '6:00-6:00', 'Tuesday': '6:00-6:00', 'Friday': '6:00-6:00', 'Wednesday': '6:00-6:00', 'Thursday': '6:00-6:00', 'Sunday': '6:00-6:00', 'Saturday': '6:00-6:00'}",1,33.4895828,-111.93370870000001,El Dorado,,85251,33,3.0,Arizona
313,UQFE3BT1rsIYrcDvu_XVow,dEi4_bO8ydNHgcRNKV8q6g,Beauty & Spa,1379,7/22/2005,274,98,13,478,153,6.937441615,Mike,1616 W Ruby Dr,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}","['Hair Salons', 'Sports Clubs', 'Fitness & Instruction', 'Trainers', 'Active Life', 'Beauty & Spas', 'Gyms']",Tempe,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.3402863,-111.9647327,Life Time Fitness,,85284,187,3.5,Arizona
314,rMsB82tk9uOB6JumPMgczg,DqSG7fucXjEhDLsKV4Fs4w,Home & Service,422,8/3/2007,5607,287,11,20725,128,6.108643602999999,Brett,,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': True}","['Home Services', 'Contractors', 'Garage Door Services']",Phoenix,"{'Monday': '6:00-6:00', 'Tuesday': '6:00-6:00', 'Friday': '6:00-6:00', 'Wednesday': '6:00-6:00', 'Thursday': '6:00-6:00', 'Sunday': '6:00-6:00', 'Saturday': '6:00-6:00'}",1,33.449188,-112.0772,Stellar Garage Door Service Inc,,85003,31,5.0,Arizona
315,rMsB82tk9uOB6JumPMgczg,1lAfBPghaWqJiDeM96kRYw,Health & Medical,422,8/3/2007,5607,287,11,20725,128,6.108643602999999,Brett,"1757 E Baseline Rd, Ste 129","{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}","['Cosmetic Dentists', 'General Dentistry', 'Periodontists', 'Dentists', 'Health & Medical']",Gilbert,"{'Tuesday': '8:00-17:00', 'Friday': '7:00-16:00', 'Wednesday': '8:00-17:00', 'Thursday': '7:00-16:00'}",1,33.37803712,-111.7930759,Sonoran Vista Dentistry,,85233,30,4.5,Arizona
